,0
17.75,na
17.8,na
17.85,na
17.9,na
17.95,na
18.0,na
18.05,na
18.1,na
18.15,na
18.2,na
18.25,na
18.3,na
18.35,na
18.4,na
18.45,na
18.5,na
18.55,na
18.6,na
18.65,na
18.7,na
18.75,na
18.8,na
18.85,na
18.9,walking
18.95,walking
19.0,walking
19.05,walking
19.1,walking
19.15,walking
19.2,na
19.25,na
19.3,na
19.35,na
19.4,na
19.45,rearing
19.5,rearing
19.55,rearing
19.6,rearing
19.65,rearing
19.7,rearing
19.75,rearing
19.8,rearing
19.85,rearing
19.9,rearing
19.95,rearing
20.0,rearing
20.05,rearing
20.1,rearing
20.15,rearing
20.2,rearing
20.25,rearing
20.3,rearing
20.35,rearing
20.4,rearing
20.45,rearing
20.5,rearing
20.55,rearing
20.6,rearing
20.65,rearing
20.7,rearing
20.75,rearing
20.8,rearing
20.85,rearing
20.9,rearing
20.95,rearing
21.0,rearing
21.05,rearing
21.1,rearing
21.15,rearing
21.2,rearing
21.25,rearing
21.3,rearing
21.35,rearing
21.4,rearing
21.45,rearing
21.5,rearing
21.55,rearing
21.6,rearing
21.65,rearing
21.7,rearing
21.75,rearing
21.8,rearing
21.85,rearing
21.9,rearing
21.95,rearing
22.0,rearing
22.05,rearing
22.1,rearing
22.15,rearing
22.2,rearing
22.25,rearing
22.3,rearing
22.35,rearing
22.4,rearing
22.45,rearing
22.5,rearing
22.55,rearing
22.6,rearing
22.65,rearing
22.7,rearing
22.75,rearing
22.8,rearing
22.85,rearing
22.9,rearing
22.95,rearing
23.0,rearing
23.05,rearing
23.1,rearing
23.15,rearing
23.2,rearing
23.25,rearing
23.3,rearing
23.35,rearing
23.4,rearing
23.45,rearing
23.5,rearing
23.55,rearing
23.6,rearing
23.65,rearing
23.7,rearing
23.75,rearing
23.8,rearing
23.85,rearing
23.9,rearing
23.95,rearing
24.0,rearing
24.05,rearing
24.1,rearing
24.15,rearing
24.2,rearing
24.25,rearing
24.3,rearing
24.35,rearing
24.4,rearing
24.45,rearing
24.5,rearing
24.55,rearing
24.6,rearing
24.65,rearing
24.7,rearing
24.75,rearing
24.8,rearing
24.85,rearing
24.9,na
24.95,na
25.0,walking
25.05,walking
25.1,walking
25.15,walking
25.2,walking
25.25,walking
25.3,walking
25.35,walking
25.4,walking
25.45,na
25.5,na
25.55,na
25.6,na
25.65,na
25.7,na
25.75,na
25.8,na
25.85,na
25.9,na
25.95,rearing
26.0,rearing
26.05,rearing
26.1,rearing
26.15,rearing
26.2,rearing
26.25,rearing
26.3,rearing
26.35,rearing
26.4,rearing
26.45,rearing
26.5,rearing
26.55,rearing
26.6,rearing
26.65,rearing
26.7,rearing
26.75,rearing
26.8,rearing
26.85,rearing
26.9,rearing
26.95,rearing
27.0,rearing
27.05,rearing
27.1,rearing
27.15,rearing
27.2,rearing
27.25,rearing
27.3,rearing
27.35,rearing
27.4,rearing
27.45,rearing
27.5,rearing
27.55,rearing
27.6,rearing
27.65,rearing
27.7,rearing
27.75,rearing
27.8,rearing
27.85,rearing
27.9,rearing
27.95,rearing
28.0,rearing
28.05,rearing
28.1,rearing
28.15,rearing
28.2,rearing
28.25,rearing
28.3,rearing
28.35,rearing
28.4,rearing
28.45,rearing
28.5,rearing
28.55,rearing
28.6,rearing
28.65,rearing
28.7,rearing
28.75,rearing
28.8,rearing
28.85,rearing
28.9,rearing
28.95,rearing
29.0,rearing
29.05,rearing
29.1,rearing
29.15,na
29.2,na
29.25,na
29.3,na
29.35,na
29.4,na
29.45,na
29.5,na
29.55,na
29.6,na
29.65,na
29.7,na
29.75,na
29.8,na
29.85,na
29.9,walking
29.95,walking
30.0,walking
30.05,walking
30.1,walking
30.15,walking
30.2,na
30.25,rearing
30.3,rearing
30.35,rearing
30.4,rearing
30.45,rearing
30.5,rearing
30.55,rearing
30.6,rearing
30.65,rearing
30.7,rearing
30.75,rearing
30.8,rearing
30.85,rearing
30.9,rearing
30.95,rearing
31.0,rearing
31.05,rearing
31.1,rearing
31.15,rearing
31.2,rearing
31.25,rearing
31.3,rearing
31.35,rearing
31.4,rearing
31.45,rearing
31.5,rearing
31.55,rearing
31.6,rearing
31.65,rearing
31.7,rearing
31.75,rearing
31.8,rearing
31.85,rearing
31.9,rearing
31.95,rearing
32.0,rearing
32.05,rearing
32.1,rearing
32.15,rearing
32.2,rearing
32.25,rearing
32.3,rearing
32.35,rearing
32.4,rearing
32.45,rearing
32.5,rearing
32.55,rearing
32.6,rearing
32.65,rearing
32.7,rearing
32.75,rearing
32.8,rearing
32.85,rearing
32.9,rearing
32.95,rearing
33.0,rearing
33.05,rearing
33.1,rearing
33.15,rearing
33.2,na
33.25,na
33.3,na
33.35,na
33.4,na
33.45,na
33.5,na
33.55,na
33.6,na
33.65,na
33.7,walking
33.75,walking
33.8,walking
33.85,walking
33.9,walking
33.95,walking
34.0,walking
34.05,na
34.1,na
34.15,na
34.2,standing
34.25,standing
34.3,standing
34.35,standing
34.4,standing
34.45,standing
34.5,standing
34.55,standing
34.6,standing
34.65,standing
34.7,standing
34.75,standing
34.8,na
34.85,walking
34.9,walking
34.95,walking
35.0,walking
35.05,walking
35.1,na
35.15,na
35.2,na
35.25,na
35.3,na
35.35,na
35.4,na
35.45,na
35.5,na
35.55,na
35.6,na
35.65,na
35.7,na
35.75,na
35.8,na
35.85,na
35.9,na
35.95,na
36.0,na
36.05,na
36.1,rearing
36.15,rearing
36.2,rearing
36.25,rearing
36.3,rearing
36.35,rearing
36.4,rearing
36.45,rearing
36.5,rearing
36.55,rearing
36.6,rearing
36.65,rearing
36.7,rearing
36.75,rearing
36.8,rearing
36.85,rearing
36.9,rearing
36.95,rearing
37.0,rearing
37.05,rearing
37.1,rearing
37.15,rearing
37.2,rearing
37.25,rearing
37.3,rearing
37.35,rearing
37.4,rearing
37.45,rearing
37.5,rearing
37.55,rearing
37.6,rearing
37.65,rearing
37.7,rearing
37.75,rearing
37.8,rearing
37.85,rearing
37.9,rearing
37.95,rearing
38.0,rearing
38.05,rearing
38.1,rearing
38.15,rearing
38.2,rearing
38.25,rearing
38.3,rearing
38.35,rearing
38.4,rearing
38.45,rearing
38.5,rearing
38.55,rearing
38.6,rearing
38.65,rearing
38.7,rearing
38.75,rearing
38.8,rearing
38.85,rearing
38.9,rearing
38.95,rearing
39.0,na
39.05,walking
39.1,walking
39.15,walking
39.2,walking
39.25,walking
39.3,walking
39.35,na
39.4,na
39.45,rearing
39.5,rearing
39.55,rearing
39.6,rearing
39.65,rearing
39.7,rearing
39.75,rearing
39.8,rearing
39.85,rearing
39.9,rearing
39.95,rearing
40.0,rearing
40.05,rearing
40.1,rearing
40.15,rearing
40.2,rearing
40.25,rearing
40.3,rearing
40.35,rearing
40.4,rearing
40.45,rearing
40.5,rearing
40.55,rearing
40.6,rearing
40.65,rearing
40.7,rearing
40.75,rearing
40.8,na
40.85,walking
40.9,walking
40.95,walking
41.0,walking
41.05,walking
41.1,walking
41.15,walking
41.2,rearing
41.25,rearing
41.3,rearing
41.35,rearing
41.4,rearing
41.45,rearing
41.5,rearing
41.55,rearing
41.6,rearing
41.65,rearing
41.7,na
41.75,na
41.8,na
41.85,na
41.9,walking
41.95,na
42.0,na
42.05,na
42.1,na
42.15,na
42.2,na
42.25,na
42.3,na
42.35,na
42.4,na
42.45,na
42.5,rearing
42.55,rearing
42.6,rearing
42.65,rearing
42.7,rearing
42.75,rearing
42.8,rearing
42.85,rearing
42.9,rearing
42.95,rearing
43.0,rearing
43.05,rearing
43.1,rearing
43.15,rearing
43.2,rearing
43.25,rearing
43.3,rearing
43.35,rearing
43.4,na
43.45,na
43.5,na
43.55,na
43.6,na
43.65,walking
43.7,walking
43.75,walking
43.8,walking
43.85,na
43.9,rearing
43.95,rearing
44.0,rearing
44.05,rearing
44.1,rearing
44.15,rearing
44.2,rearing
44.25,rearing
44.3,rearing
44.35,rearing
44.4,rearing
44.45,rearing
44.5,rearing
44.55,rearing
44.6,rearing
44.65,rearing
44.7,rearing
44.75,rearing
44.8,rearing
44.85,rearing
44.9,rearing
44.95,rearing
45.0,rearing
45.05,rearing
45.1,rearing
45.15,rearing
45.2,rearing
45.25,rearing
45.3,rearing
45.35,rearing
45.4,rearing
45.45,na
45.5,na
45.55,na
45.6,na
45.65,na
45.7,na
45.75,na
45.8,na
45.85,na
45.9,na
45.95,na
46.0,na
46.05,na
46.1,na
46.15,na
46.2,na
46.25,na
46.3,na
46.35,na
46.4,na
46.45,na
46.5,na
46.55,na
46.6,na
46.65,na
46.7,na
46.75,na
46.8,na
46.85,walking
46.9,walking
46.95,walking
47.0,walking
47.05,walking
47.1,walking
47.15,walking
47.2,na
47.25,na
47.3,na
47.35,na
47.4,na
47.45,rearing
47.5,rearing
47.55,rearing
47.6,rearing
47.65,rearing
47.7,rearing
47.75,rearing
47.8,rearing
47.85,rearing
47.9,rearing
47.95,rearing
48.0,rearing
48.05,rearing
48.1,rearing
48.15,rearing
48.2,rearing
48.25,rearing
48.3,rearing
48.35,rearing
48.4,rearing
48.45,rearing
48.5,rearing
48.55,rearing
48.6,rearing
48.65,rearing
48.7,rearing
48.75,rearing
48.8,rearing
48.85,rearing
48.9,rearing
48.95,rearing
49.0,rearing
49.05,rearing
49.1,rearing
49.15,rearing
49.2,rearing
49.25,rearing
49.3,rearing
49.35,rearing
49.4,rearing
49.45,rearing
49.5,rearing
49.55,rearing
49.6,rearing
49.65,rearing
49.7,rearing
49.75,rearing
49.8,rearing
49.85,rearing
49.9,rearing
49.95,rearing
50.0,rearing
50.05,rearing
50.1,rearing
50.15,rearing
50.2,rearing
50.25,rearing
50.3,rearing
50.35,rearing
50.4,rearing
50.45,rearing
50.5,rearing
50.55,rearing
50.6,rearing
50.65,rearing
50.7,na
50.75,na
50.8,na
50.85,na
50.9,na
50.95,na
51.0,na
51.05,na
51.1,na
51.15,na
51.2,na
51.25,na
51.3,na
51.35,walking
51.4,walking
51.45,walking
51.5,walking
51.55,walking
51.6,walking
51.65,na
51.7,na
51.75,na
51.8,na
51.85,na
51.9,na
51.95,na
52.0,na
52.05,na
52.1,na
52.15,na
52.2,na
52.25,na
52.3,na
52.35,na
52.4,na
52.45,na
52.5,na
52.55,na
52.6,na
52.65,na
52.7,na
52.75,na
52.8,na
52.85,na
52.9,na
52.95,na
53.0,na
53.05,na
53.1,na
53.15,na
53.2,na
53.25,na
53.3,walking
53.35,walking
53.4,walking
53.45,walking
53.5,walking
53.55,walking
53.6,walking
53.65,walking
53.7,walking
53.75,walking
53.8,walking
53.85,walking
53.9,na
53.95,na
54.0,rearing
54.05,rearing
54.1,rearing
54.15,rearing
54.2,rearing
54.25,rearing
54.3,rearing
54.35,rearing
54.4,walking
54.45,walking
54.5,walking
54.55,walking
54.6,walking
54.65,walking
54.7,walking
54.75,walking
54.8,walking
54.85,walking
54.9,walking
54.95,walking
55.0,walking
55.05,walking
55.1,walking
55.15,walking
55.2,walking
55.25,walking
55.3,walking
55.35,na
55.4,na
55.45,na
55.5,walking
55.55,na
55.6,na
55.65,na
55.7,na
55.75,na
55.8,na
55.85,na
55.9,na
55.95,na
56.0,na
56.05,na
56.1,na
56.15,na
56.2,rearing
56.25,rearing
56.3,rearing
56.35,rearing
56.4,rearing
56.45,rearing
56.5,rearing
56.55,rearing
56.6,rearing
56.65,na
56.7,na
56.75,na
56.8,na
56.85,na
56.9,na
56.95,na
57.0,na
57.05,na
57.1,na
57.15,na
57.2,na
57.25,standing
57.3,standing
57.35,standing
57.4,standing
57.45,standing
57.5,standing
57.55,standing
57.6,standing
57.65,standing
57.7,standing
57.75,standing
57.8,standing
57.85,standing
57.9,standing
57.95,standing
58.0,standing
58.05,standing
58.1,standing
58.15,standing
58.2,standing
58.25,standing
58.3,standing
58.35,na
58.4,na
58.45,na
58.5,na
58.55,na
58.6,na
58.65,rearing
58.7,rearing
58.75,rearing
58.8,rearing
58.85,rearing
58.9,rearing
58.95,rearing
59.0,rearing
59.05,rearing
59.1,rearing
59.15,rearing
59.2,rearing
59.25,rearing
59.3,rearing
59.35,na
59.4,na
59.45,na
59.5,na
59.55,na
59.6,na
59.65,na
59.7,na
59.75,na
59.8,na
59.85,na
59.9,na
59.95,na
60.0,na
60.05,na
60.1,na
60.15,na
60.2,na
60.25,na
60.3,na
60.35,standing
60.4,standing
60.45,standing
60.5,standing
60.55,standing
60.6,standing
60.65,standing
60.7,standing
60.75,standing
60.8,standing
60.85,standing
60.9,standing
60.95,standing
61.0,standing
61.05,standing
61.1,standing
61.15,standing
61.2,standing
61.25,standing
61.3,standing
61.35,standing
61.4,standing
61.45,standing
61.5,standing
61.55,standing
61.6,standing
61.65,standing
61.7,standing
61.75,standing
61.8,standing
61.85,standing
61.9,standing
61.95,standing
62.0,standing
62.05,standing
62.1,standing
62.15,standing
62.2,standing
62.25,standing
62.3,standing
62.35,standing
62.4,standing
62.45,standing
62.5,standing
62.55,standing
62.6,standing
62.65,standing
62.7,standing
62.75,standing
62.8,standing
62.85,standing
62.9,standing
62.95,standing
63.0,standing
63.05,standing
63.1,standing
63.15,standing
63.2,standing
63.25,standing
63.3,standing
63.35,na
63.4,na
63.45,na
63.5,standing
63.55,standing
63.6,na
63.65,na
63.7,na
63.75,na
63.8,na
63.85,na
63.9,na
63.95,na
64.0,na
64.05,na
64.1,na
64.15,na
64.2,na
64.25,na
64.3,na
64.35,na
64.4,na
64.45,na
64.5,na
64.55,na
64.6,na
64.65,na
64.7,na
64.75,na
64.8,na
64.85,na
64.9,na
64.95,na
65.0,na
65.05,na
65.1,na
65.15,na
65.2,na
65.25,na
65.3,na
65.35,na
65.4,na
65.45,na
65.5,na
65.55,na
65.6,na
65.65,na
65.7,na
65.75,na
65.8,na
65.85,na
65.9,na
65.95,na
66.0,na
66.05,na
66.1,na
66.15,na
66.2,na
66.25,na
66.3,na
66.35,na
66.4,na
66.45,standing
66.5,standing
66.55,standing
66.6,standing
66.65,standing
66.7,standing
66.75,na
66.8,na
66.85,na
66.9,na
66.95,na
67.0,na
67.05,na
67.1,na
67.15,na
67.2,na
67.25,na
67.3,na
67.35,na
67.4,na
67.45,na
67.5,na
67.55,na
67.6,na
67.65,na
67.7,na
67.75,na
67.8,na
67.85,na
67.9,na
67.95,na
68.0,na
68.05,na
68.1,na
68.15,na
68.2,na
68.25,na
68.3,na
68.35,na
68.4,na
68.45,na
68.5,na
68.55,na
68.6,na
68.65,na
68.7,na
68.75,na
68.8,na
68.85,na
68.9,na
68.95,na
69.0,na
69.05,na
69.1,na
69.15,na
69.2,na
69.25,na
69.3,na
69.35,na
69.4,na
69.45,na
69.5,na
69.55,na
69.6,na
69.65,na
69.7,na
69.75,na
69.8,na
69.85,na
69.9,na
69.95,na
70.0,na
70.05,na
70.1,na
70.15,na
70.2,na
70.25,na
70.3,na
70.35,na
70.4,na
70.45,na
70.5,na
70.55,na
70.6,na
70.65,na
70.7,na
70.75,na
70.8,na
70.85,na
70.9,na
70.95,na
71.0,na
71.05,na
71.1,na
71.15,na
71.2,na
71.25,na
71.3,na
71.35,na
71.4,na
71.45,na
71.5,na
71.55,na
71.6,na
71.65,na
71.7,na
71.75,na
71.8,na
71.85,na
71.9,na
71.95,na
72.0,na
72.05,na
72.1,na
72.15,na
72.2,na
72.25,na
72.3,na
72.35,na
72.4,na
72.45,na
72.5,na
72.55,na
72.6,na
72.65,na
72.7,na
72.75,na
72.8,na
72.85,na
72.9,na
72.95,na
73.0,na
73.05,na
73.1,na
73.15,na
73.2,na
73.25,na
73.3,na
73.35,na
73.4,na
73.45,na
73.5,na
73.55,na
73.6,na
73.65,na
73.7,na
73.75,na
73.8,na
73.85,na
73.9,na
73.95,na
74.0,na
74.05,na
74.1,na
74.15,na
74.2,na
74.25,na
74.3,na
74.35,na
74.4,na
74.45,na
74.5,na
74.55,standing
74.6,standing
74.65,standing
74.7,standing
74.75,standing
74.8,standing
74.85,standing
74.9,standing
74.95,standing
75.0,standing
75.05,standing
75.1,standing
75.15,standing
75.2,standing
75.25,standing
75.3,standing
75.35,standing
75.4,standing
75.45,standing
75.5,standing
75.55,standing
75.6,standing
75.65,standing
75.7,standing
75.75,standing
75.8,standing
75.85,standing
75.9,standing
75.95,standing
76.0,standing
76.05,standing
76.1,standing
76.15,standing
76.2,standing
76.25,standing
76.3,standing
76.35,standing
76.4,standing
76.45,standing
76.5,standing
76.55,standing
76.6,standing
76.65,standing
76.7,standing
76.75,na
76.8,na
76.85,na
76.9,na
76.95,na
77.0,na
77.05,na
77.1,rearing
77.15,rearing
77.2,rearing
77.25,rearing
77.3,rearing
77.35,rearing
77.4,rearing
77.45,rearing
77.5,rearing
77.55,rearing
77.6,rearing
77.65,rearing
77.7,rearing
77.75,na
77.8,na
77.85,na
77.9,na
77.95,na
78.0,na
78.05,na
78.1,na
78.15,na
78.2,na
78.25,na
78.3,na
78.35,na
78.4,standing
78.45,standing
78.5,standing
78.55,standing
78.6,standing
78.65,standing
78.7,standing
78.75,standing
78.8,standing
78.85,standing
78.9,standing
78.95,standing
79.0,standing
79.05,standing
79.1,standing
79.15,standing
79.2,standing
79.25,standing
79.3,standing
79.35,standing
79.4,standing
79.45,standing
79.5,standing
79.55,standing
79.6,standing
79.65,standing
79.7,na
79.75,na
79.8,na
79.85,na
79.9,na
79.95,na
80.0,na
80.05,na
80.1,na
80.15,standing
80.2,standing
80.25,standing
80.3,standing
80.35,standing
80.4,standing
80.45,standing
80.5,standing
80.55,standing
80.6,standing
80.65,standing
80.7,standing
80.75,standing
80.8,standing
80.85,standing
80.9,standing
80.95,standing
81.0,standing
81.05,standing
81.1,standing
81.15,standing
81.2,standing
81.25,standing
81.3,standing
81.35,standing
81.4,standing
81.45,standing
81.5,standing
81.55,standing
81.6,standing
81.65,standing
81.7,standing
81.75,standing
81.8,standing
81.85,standing
81.9,standing
81.95,standing
82.0,standing
82.05,standing
82.1,standing
82.15,standing
82.2,standing
82.25,standing
82.3,standing
82.35,standing
82.4,standing
82.45,standing
82.5,standing
82.55,standing
82.6,standing
82.65,standing
82.7,standing
82.75,na
82.8,na
82.85,na
82.9,na
82.95,na
83.0,na
83.05,na
83.1,na
83.15,na
83.2,na
83.25,na
83.3,na
83.35,na
83.4,na
83.45,na
83.5,na
83.55,na
83.6,na
83.65,na
83.7,na
83.75,na
83.8,na
83.85,na
83.9,na
83.95,na
84.0,na
84.05,na
84.1,na
84.15,na
84.2,na
84.25,na
84.3,na
84.35,na
84.4,na
84.45,na
84.5,na
84.55,na
84.6,na
84.65,na
84.7,na
84.75,na
84.8,na
84.85,na
84.9,na
84.95,na
85.0,na
85.05,na
85.1,na
85.15,na
85.2,rearing
85.25,rearing
85.3,rearing
85.35,rearing
85.4,rearing
85.45,rearing
85.5,rearing
85.55,rearing
85.6,rearing
85.65,rearing
85.7,rearing
85.75,rearing
85.8,rearing
85.85,rearing
85.9,rearing
85.95,rearing
86.0,rearing
86.05,rearing
86.1,rearing
86.15,rearing
86.2,rearing
86.25,rearing
86.3,rearing
86.35,rearing
86.4,rearing
86.45,rearing
86.5,rearing
86.55,rearing
86.6,rearing
86.65,rearing
86.7,rearing
86.75,rearing
86.8,rearing
86.85,rearing
86.9,rearing
86.95,rearing
87.0,rearing
87.05,rearing
87.1,na
87.15,na
87.2,na
87.25,na
87.3,na
87.35,na
87.4,na
87.45,na
87.5,na
87.55,na
87.6,na
87.65,na
87.7,na
87.75,na
87.8,na
87.85,na
87.9,na
87.95,na
88.0,na
88.05,na
88.1,na
88.15,na
88.2,na
88.25,na
88.3,na
88.35,na
88.4,na
88.45,na
88.5,na
88.55,na
88.6,na
88.65,na
88.7,na
88.75,na
88.8,na
88.85,na
88.9,na
88.95,na
89.0,na
89.05,na
89.1,na
89.15,na
89.2,na
89.25,na
89.3,na
89.35,na
89.4,na
89.45,na
89.5,na
89.55,standing
89.6,standing
89.65,standing
89.7,standing
89.75,standing
89.8,standing
89.85,standing
89.9,na
89.95,na
90.0,na
90.05,na
90.1,na
90.15,na
90.2,na
90.25,na
90.3,na
90.35,na
90.4,na
90.45,na
90.5,na
90.55,na
90.6,na
90.65,standing
90.7,na
90.75,na
90.8,na
90.85,na
90.9,na
90.95,na
91.0,na
91.05,na
91.1,na
91.15,na
91.2,na
91.25,na
91.3,na
91.35,na
91.4,na
91.45,na
91.5,na
91.55,na
91.6,na
91.65,na
91.7,na
91.75,standing
91.8,standing
91.85,standing
91.9,na
91.95,na
92.0,na
92.05,na
92.1,na
92.15,na
92.2,na
92.25,na
92.3,na
92.35,na
92.4,na
92.45,na
92.5,na
92.55,na
92.6,na
92.65,na
92.7,na
92.75,na
92.8,na
92.85,na
92.9,na
92.95,na
93.0,na
93.05,na
93.1,na
93.15,na
93.2,grooming
93.25,grooming
93.3,grooming
93.35,grooming
93.4,grooming
93.45,grooming
93.5,grooming
93.55,grooming
93.6,grooming
93.65,grooming
93.7,grooming
93.75,grooming
93.8,grooming
93.85,grooming
93.9,grooming
93.95,grooming
94.0,grooming
94.05,grooming
94.1,grooming
94.15,grooming
94.2,grooming
94.25,grooming
94.3,grooming
94.35,grooming
94.4,grooming
94.45,grooming
94.5,grooming
94.55,grooming
94.6,grooming
94.65,grooming
94.7,grooming
94.75,grooming
94.8,grooming
94.85,grooming
94.9,grooming
94.95,grooming
95.0,grooming
95.05,grooming
95.1,grooming
95.15,grooming
95.2,grooming
95.25,grooming
95.3,grooming
95.35,grooming
95.4,grooming
95.45,grooming
95.5,grooming
95.55,grooming
95.6,grooming
95.65,grooming
95.7,grooming
95.75,grooming
95.8,grooming
95.85,grooming
95.9,grooming
95.95,grooming
96.0,grooming
96.05,grooming
96.1,grooming
96.15,grooming
96.2,grooming
96.25,grooming
96.3,grooming
96.35,grooming
96.4,grooming
96.45,grooming
96.5,grooming
96.55,grooming
96.6,grooming
96.65,grooming
96.7,grooming
96.75,grooming
96.8,grooming
96.85,grooming
96.9,grooming
96.95,grooming
97.0,grooming
97.05,grooming
97.1,grooming
97.15,grooming
97.2,grooming
97.25,grooming
97.3,grooming
97.35,grooming
97.4,grooming
97.45,grooming
97.5,grooming
97.55,grooming
97.6,grooming
97.65,grooming
97.7,grooming
97.75,grooming
97.8,grooming
97.85,grooming
97.9,grooming
97.95,grooming
98.0,grooming
98.05,grooming
98.1,grooming
98.15,grooming
98.2,grooming
98.25,grooming
98.3,grooming
98.35,grooming
98.4,grooming
98.45,grooming
98.5,grooming
98.55,grooming
98.6,grooming
98.65,grooming
98.7,grooming
98.75,grooming
98.8,grooming
98.85,grooming
98.9,grooming
98.95,grooming
99.0,grooming
99.05,grooming
99.1,grooming
99.15,grooming
99.2,grooming
99.25,grooming
99.3,grooming
99.35,grooming
99.4,grooming
99.45,grooming
99.5,grooming
99.55,grooming
99.6,grooming
99.65,grooming
99.7,grooming
99.75,grooming
99.8,grooming
99.85,grooming
