,0
18.3,walking
18.35,walking
18.4,walking
18.45,walking
18.5,walking
18.55,walking
18.6,walking
18.65,walking
18.7,walking
18.75,walking
18.8,walking
18.85,walking
18.9,walking
18.95,walking
19.0,walking
19.05,walking
19.1,walking
19.15,walking
19.2,walking
19.25,walking
19.3,walking
19.35,walking
19.4,na
19.45,na
19.5,na
19.55,na
19.6,na
19.65,rearing
19.7,rearing
19.75,rearing
19.8,rearing
19.85,rearing
19.9,rearing
19.95,rearing
20.0,rearing
20.05,rearing
20.1,rearing
20.15,rearing
20.2,rearing
20.25,rearing
20.3,rearing
20.35,rearing
20.4,na
20.45,na
20.5,na
20.55,na
20.6,na
20.65,walking
20.7,walking
20.75,walking
20.8,walking
20.85,walking
20.9,walking
20.95,walking
21.0,walking
21.05,walking
21.1,walking
21.15,na
21.2,na
21.25,na
21.3,na
21.35,na
21.4,na
21.45,na
21.5,na
21.55,walking
21.6,walking
21.65,walking
21.7,walking
21.75,walking
21.8,walking
21.85,walking
21.9,walking
21.95,walking
22.0,walking
22.05,na
22.1,na
22.15,standing
22.2,na
22.25,na
22.3,na
22.35,na
22.4,na
22.45,na
22.5,na
22.55,na
22.6,na
22.65,na
22.7,na
22.75,na
22.8,na
22.85,na
22.9,na
22.95,na
23.0,na
23.05,na
23.1,na
23.15,walking
23.2,walking
23.25,walking
23.3,walking
23.35,walking
23.4,walking
23.45,walking
23.5,walking
23.55,walking
23.6,walking
23.65,walking
23.7,walking
23.75,walking
23.8,walking
23.85,na
23.9,na
23.95,na
24.0,na
24.05,na
24.1,na
24.15,na
24.2,na
24.25,na
24.3,na
24.35,walking
24.4,walking
24.45,walking
24.5,walking
24.55,walking
24.6,walking
24.65,na
24.7,na
24.75,na
24.8,na
24.85,na
24.9,na
24.95,na
25.0,na
25.05,na
25.1,na
25.15,na
25.2,walking
25.25,walking
25.3,walking
25.35,walking
25.4,walking
25.45,walking
25.5,walking
25.55,na
25.6,na
25.65,na
25.7,na
25.75,na
25.8,na
25.85,na
25.9,na
25.95,na
26.0,na
26.05,na
26.1,na
26.15,na
26.2,na
26.25,na
26.3,na
26.35,na
26.4,na
26.45,na
26.5,na
26.55,na
26.6,na
26.65,na
26.7,walking
26.75,walking
26.8,walking
26.85,walking
26.9,walking
26.95,walking
27.0,walking
27.05,walking
27.1,walking
27.15,walking
27.2,walking
27.25,na
27.3,na
27.35,na
27.4,na
27.45,na
27.5,na
27.55,na
27.6,na
27.65,na
27.7,na
27.75,na
27.8,na
27.85,na
27.9,na
27.95,na
28.0,walking
28.05,walking
28.1,walking
28.15,walking
28.2,walking
28.25,walking
28.3,walking
28.35,na
28.4,na
28.45,na
28.5,na
28.55,na
28.6,na
28.65,na
28.7,na
28.75,na
28.8,na
28.85,na
28.9,na
28.95,na
29.0,na
29.05,na
29.1,na
29.15,na
29.2,na
29.25,na
29.3,na
29.35,na
29.4,na
29.45,na
29.5,na
29.55,na
29.6,na
29.65,na
29.7,na
29.75,na
29.8,na
29.85,rearing
29.9,rearing
29.95,rearing
30.0,rearing
30.05,rearing
30.1,rearing
30.15,rearing
30.2,rearing
30.25,na
30.3,na
30.35,na
30.4,na
30.45,na
30.5,na
30.55,na
30.6,na
30.65,na
30.7,na
30.75,na
30.8,na
30.85,na
30.9,na
30.95,na
31.0,na
31.05,walking
31.1,walking
31.15,walking
31.2,walking
31.25,walking
31.3,walking
31.35,walking
31.4,walking
31.45,walking
31.5,walking
31.55,walking
31.6,walking
31.65,walking
31.7,walking
31.75,na
31.8,na
31.85,na
31.9,na
31.95,na
32.0,na
32.05,na
32.1,na
32.15,na
32.2,na
32.25,na
32.3,na
32.35,na
32.4,na
32.45,na
32.5,na
32.55,na
32.6,na
32.65,na
32.7,na
32.75,na
32.8,walking
32.85,walking
32.9,walking
32.95,walking
33.0,walking
33.05,walking
33.1,walking
33.15,walking
33.2,walking
33.25,na
33.3,na
33.35,na
33.4,na
33.45,na
33.5,na
33.55,walking
33.6,na
33.65,na
33.7,na
33.75,na
33.8,na
33.85,na
33.9,na
33.95,na
34.0,na
34.05,na
34.1,na
34.15,na
34.2,na
34.25,na
34.3,na
34.35,na
34.4,na
34.45,na
34.5,na
34.55,na
34.6,na
34.65,na
34.7,na
34.75,na
34.8,na
34.85,na
34.9,na
34.95,na
35.0,na
35.05,na
35.1,na
35.15,na
35.2,na
35.25,na
35.3,na
35.35,na
35.4,na
35.45,na
35.5,na
35.55,na
35.6,na
35.65,na
35.7,na
35.75,na
35.8,na
35.85,na
35.9,na
35.95,na
36.0,na
36.05,na
36.1,na
36.15,na
36.2,na
36.25,na
36.3,na
36.35,na
36.4,na
36.45,na
36.5,na
36.55,na
36.6,na
36.65,na
36.7,na
36.75,na
36.8,standing
36.85,standing
36.9,standing
36.95,standing
37.0,standing
37.05,standing
37.1,standing
37.15,standing
37.2,standing
37.25,standing
37.3,na
37.35,na
37.4,na
37.45,na
37.5,na
37.55,na
37.6,na
37.65,na
37.7,na
37.75,na
37.8,standing
37.85,standing
37.9,standing
37.95,standing
38.0,standing
38.05,standing
38.1,standing
38.15,standing
38.2,standing
38.25,standing
38.3,standing
38.35,standing
38.4,standing
38.45,standing
38.5,standing
38.55,standing
38.6,standing
38.65,standing
38.7,standing
38.75,standing
38.8,standing
38.85,standing
38.9,standing
38.95,standing
39.0,standing
39.05,standing
39.1,standing
39.15,standing
39.2,standing
39.25,standing
39.3,standing
39.35,standing
39.4,standing
39.45,standing
39.5,standing
39.55,standing
39.6,standing
39.65,standing
39.7,standing
39.75,standing
39.8,standing
39.85,standing
39.9,na
39.95,na
40.0,na
40.05,na
40.1,na
40.15,na
40.2,na
40.25,na
40.3,na
40.35,na
40.4,na
40.45,na
40.5,na
40.55,na
40.6,na
40.65,na
40.7,na
40.75,na
40.8,na
40.85,na
40.9,na
40.95,na
41.0,na
41.05,na
41.1,na
41.15,na
41.2,na
41.25,na
41.3,na
41.35,na
41.4,na
41.45,na
41.5,na
41.55,na
41.6,na
41.65,na
41.7,walking
41.75,walking
41.8,walking
41.85,walking
41.9,walking
41.95,walking
42.0,walking
42.05,na
42.1,na
42.15,na
42.2,standing
42.25,standing
42.3,standing
42.35,standing
42.4,standing
42.45,standing
42.5,standing
42.55,standing
42.6,standing
42.65,standing
42.7,standing
42.75,standing
42.8,standing
42.85,standing
42.9,standing
42.95,standing
43.0,standing
43.05,na
43.1,na
43.15,na
43.2,na
43.25,na
43.3,na
43.35,na
43.4,na
43.45,na
43.5,na
43.55,na
43.6,standing
43.65,standing
43.7,standing
43.75,standing
43.8,standing
43.85,standing
43.9,standing
43.95,standing
44.0,standing
44.05,standing
44.1,standing
44.15,standing
44.2,standing
44.25,standing
44.3,standing
44.35,standing
44.4,standing
44.45,standing
44.5,standing
44.55,standing
44.6,standing
44.65,standing
44.7,standing
44.75,standing
44.8,standing
44.85,standing
44.9,standing
44.95,standing
45.0,standing
45.05,standing
45.1,standing
45.15,na
45.2,na
45.25,na
45.3,na
45.35,na
45.4,na
45.45,na
45.5,na
45.55,na
45.6,na
45.65,na
45.7,na
45.75,na
45.8,na
45.85,na
45.9,na
45.95,na
46.0,na
46.05,na
46.1,rearing
46.15,rearing
46.2,rearing
46.25,rearing
46.3,rearing
46.35,rearing
46.4,rearing
46.45,rearing
46.5,rearing
46.55,rearing
46.6,rearing
46.65,rearing
46.7,rearing
46.75,rearing
46.8,rearing
46.85,rearing
46.9,rearing
46.95,na
47.0,na
47.05,na
47.1,na
47.15,na
47.2,na
47.25,na
47.3,na
47.35,na
47.4,na
47.45,na
47.5,na
47.55,na
47.6,na
47.65,na
47.7,na
47.75,na
47.8,na
47.85,na
47.9,na
47.95,na
48.0,na
48.05,na
48.1,na
48.15,na
48.2,na
48.25,na
48.3,na
48.35,na
48.4,na
48.45,na
48.5,na
48.55,walking
48.6,walking
48.65,walking
48.7,walking
48.75,walking
48.8,walking
48.85,walking
48.9,walking
48.95,walking
49.0,walking
49.05,walking
49.1,walking
49.15,walking
49.2,na
49.25,na
49.3,na
49.35,na
49.4,na
49.45,na
49.5,na
49.55,na
49.6,walking
49.65,walking
49.7,walking
49.75,walking
49.8,walking
49.85,walking
49.9,walking
49.95,walking
50.0,na
50.05,na
50.1,na
50.15,na
50.2,na
50.25,na
50.3,na
50.35,na
50.4,na
50.45,na
50.5,na
50.55,na
50.6,na
50.65,na
50.7,na
50.75,na
50.8,na
50.85,na
50.9,na
50.95,na
51.0,na
51.05,na
51.1,na
51.15,na
51.2,na
51.25,na
51.3,na
51.35,na
51.4,na
51.45,na
51.5,na
51.55,na
51.6,na
51.65,na
51.7,na
51.75,na
51.8,na
51.85,na
51.9,na
51.95,standing
52.0,standing
52.05,standing
52.1,standing
52.15,standing
52.2,standing
52.25,standing
52.3,standing
52.35,standing
52.4,standing
52.45,standing
52.5,standing
52.55,standing
52.6,standing
52.65,standing
52.7,standing
52.75,standing
52.8,standing
52.85,standing
52.9,standing
52.95,standing
53.0,standing
53.05,na
53.1,na
53.15,na
53.2,na
53.25,na
53.3,na
53.35,na
53.4,na
53.45,na
53.5,na
53.55,na
53.6,na
53.65,na
53.7,na
53.75,na
53.8,na
53.85,na
53.9,na
53.95,na
54.0,na
54.05,na
54.1,na
54.15,na
54.2,na
54.25,na
54.3,na
54.35,na
54.4,na
54.45,na
54.5,na
54.55,na
54.6,na
54.65,na
54.7,na
54.75,na
54.8,na
54.85,na
54.9,na
54.95,na
55.0,na
55.05,na
55.1,walking
55.15,walking
55.2,walking
55.25,walking
55.3,walking
55.35,walking
55.4,walking
55.45,walking
55.5,na
55.55,na
55.6,na
55.65,rearing
55.7,rearing
55.75,rearing
55.8,rearing
55.85,rearing
55.9,rearing
55.95,rearing
56.0,rearing
56.05,rearing
56.1,rearing
56.15,rearing
56.2,rearing
56.25,rearing
56.3,rearing
56.35,rearing
56.4,rearing
56.45,rearing
56.5,rearing
56.55,na
56.6,na
56.65,na
56.7,na
56.75,na
56.8,na
56.85,na
56.9,na
56.95,na
57.0,standing
57.05,standing
57.1,na
57.15,na
57.2,na
57.25,na
57.3,na
57.35,na
57.4,na
57.45,na
57.5,na
57.55,na
57.6,na
57.65,na
57.7,na
57.75,na
57.8,na
57.85,na
57.9,na
57.95,na
58.0,na
58.05,na
58.1,na
58.15,na
58.2,na
58.25,na
58.3,na
58.35,na
58.4,walking
58.45,walking
58.5,walking
58.55,walking
58.6,walking
58.65,walking
58.7,na
58.75,na
58.8,na
58.85,na
58.9,na
58.95,na
59.0,na
59.05,na
59.1,na
59.15,na
59.2,na
59.25,na
59.3,na
59.35,na
59.4,na
59.45,na
59.5,na
59.55,rearing
59.6,rearing
59.65,rearing
59.7,rearing
59.75,rearing
59.8,rearing
59.85,rearing
59.9,rearing
59.95,rearing
60.0,rearing
60.05,rearing
60.1,rearing
60.15,rearing
60.2,rearing
60.25,rearing
60.3,rearing
60.35,rearing
60.4,rearing
60.45,rearing
60.5,rearing
60.55,rearing
60.6,rearing
60.65,rearing
60.7,rearing
60.75,rearing
60.8,rearing
60.85,rearing
60.9,rearing
60.95,rearing
61.0,rearing
61.05,rearing
61.1,rearing
61.15,rearing
61.2,rearing
61.25,rearing
61.3,rearing
61.35,rearing
61.4,rearing
61.45,rearing
61.5,rearing
61.55,rearing
61.6,rearing
61.65,rearing
61.7,rearing
61.75,na
61.8,na
61.85,na
61.9,na
61.95,na
62.0,na
62.05,na
62.1,walking
62.15,walking
62.2,walking
62.25,walking
62.3,walking
62.35,walking
62.4,walking
62.45,walking
62.5,walking
62.55,walking
62.6,walking
62.65,walking
62.7,walking
62.75,walking
62.8,walking
62.85,walking
62.9,walking
62.95,na
63.0,na
63.05,na
63.1,na
63.15,na
63.2,na
63.25,na
63.3,na
63.35,na
63.4,na
63.45,na
63.5,na
63.55,na
63.6,na
63.65,na
63.7,na
63.75,na
63.8,na
63.85,na
63.9,na
63.95,na
64.0,na
64.05,na
64.1,na
64.15,na
64.2,na
64.25,na
64.3,na
64.35,na
64.4,na
64.45,na
64.5,na
64.55,na
64.6,na
64.65,na
64.7,na
64.75,na
64.8,na
64.85,standing
64.9,standing
64.95,standing
65.0,standing
65.05,standing
65.1,standing
65.15,standing
65.2,standing
65.25,standing
65.3,standing
65.35,standing
65.4,standing
65.45,standing
65.5,na
65.55,na
65.6,na
65.65,na
65.7,na
65.75,na
65.8,na
65.85,na
65.9,na
65.95,na
66.0,na
66.05,na
66.1,na
66.15,na
66.2,na
66.25,na
66.3,na
66.35,na
66.4,na
66.45,na
66.5,na
66.55,na
66.6,na
66.65,na
66.7,na
66.75,na
66.8,na
66.85,na
66.9,na
66.95,na
67.0,na
67.05,na
67.1,na
67.15,na
67.2,na
67.25,rearing
67.3,rearing
67.35,rearing
67.4,rearing
67.45,rearing
67.5,rearing
67.55,rearing
67.6,rearing
67.65,rearing
67.7,rearing
67.75,rearing
67.8,rearing
67.85,rearing
67.9,rearing
67.95,rearing
68.0,rearing
68.05,rearing
68.1,rearing
68.15,rearing
68.2,rearing
68.25,rearing
68.3,rearing
68.35,rearing
68.4,rearing
68.45,rearing
68.5,rearing
68.55,rearing
68.6,rearing
68.65,na
68.7,na
68.75,na
68.8,na
68.85,na
68.9,na
68.95,na
69.0,na
69.05,na
69.1,na
69.15,na
69.2,na
69.25,na
69.3,na
69.35,na
69.4,na
69.45,na
69.5,na
69.55,na
69.6,na
69.65,na
69.7,na
69.75,na
69.8,na
69.85,na
69.9,rearing
69.95,rearing
70.0,rearing
70.05,rearing
70.1,rearing
70.15,rearing
70.2,rearing
70.25,rearing
70.3,rearing
70.35,rearing
70.4,rearing
70.45,rearing
70.5,rearing
70.55,rearing
70.6,rearing
70.65,rearing
70.7,rearing
70.75,rearing
70.8,rearing
70.85,rearing
70.9,rearing
70.95,rearing
71.0,na
71.05,na
71.1,na
71.15,na
71.2,na
71.25,na
71.3,na
71.35,na
71.4,na
71.45,na
71.5,na
71.55,na
71.6,na
71.65,na
71.7,na
71.75,na
71.8,na
71.85,na
71.9,na
71.95,na
72.0,na
72.05,na
72.1,na
72.15,na
72.2,na
72.25,na
72.3,na
72.35,na
72.4,na
72.45,na
72.5,na
72.55,na
72.6,na
72.65,na
72.7,na
72.75,na
72.8,na
72.85,na
72.9,na
72.95,na
73.0,na
73.05,na
73.1,na
73.15,na
73.2,na
73.25,na
73.3,na
73.35,na
73.4,na
73.45,na
73.5,na
73.55,na
73.6,na
73.65,na
73.7,na
73.75,na
73.8,na
73.85,na
73.9,na
73.95,na
74.0,na
74.05,na
74.1,na
74.15,na
74.2,na
74.25,na
74.3,na
74.35,na
74.4,na
74.45,na
74.5,na
74.55,na
74.6,na
74.65,na
74.7,na
74.75,na
74.8,na
74.85,na
74.9,na
74.95,na
75.0,na
75.05,na
75.1,na
75.15,na
75.2,walking
75.25,walking
75.3,walking
75.35,walking
75.4,walking
75.45,walking
75.5,walking
75.55,walking
75.6,walking
75.65,walking
75.7,walking
75.75,walking
75.8,walking
75.85,walking
75.9,walking
75.95,na
76.0,na
76.05,na
76.1,na
76.15,na
76.2,na
76.25,na
76.3,na
76.35,na
76.4,na
76.45,na
76.5,na
76.55,na
76.6,na
76.65,na
76.7,na
76.75,na
76.8,na
76.85,na
76.9,na
76.95,na
77.0,na
77.05,na
77.1,na
77.15,na
77.2,na
77.25,na
77.3,na
77.35,na
77.4,na
77.45,walking
77.5,walking
77.55,walking
77.6,walking
77.65,walking
77.7,walking
77.75,walking
77.8,walking
77.85,walking
77.9,rearing
77.95,rearing
78.0,rearing
78.05,rearing
78.1,rearing
78.15,rearing
78.2,rearing
78.25,rearing
78.3,rearing
78.35,rearing
78.4,rearing
78.45,rearing
78.5,rearing
78.55,rearing
78.6,rearing
78.65,rearing
78.7,rearing
78.75,rearing
78.8,rearing
78.85,rearing
78.9,rearing
78.95,rearing
79.0,rearing
79.05,rearing
79.1,rearing
79.15,rearing
79.2,rearing
79.25,rearing
79.3,rearing
79.35,rearing
79.4,rearing
79.45,rearing
79.5,rearing
79.55,rearing
79.6,rearing
79.65,rearing
79.7,rearing
79.75,rearing
79.8,rearing
79.85,na
79.9,na
79.95,na
80.0,na
80.05,na
80.1,na
80.15,na
80.2,na
80.25,na
80.3,na
80.35,na
80.4,na
80.45,na
80.5,walking
80.55,walking
80.6,walking
80.65,walking
80.7,walking
80.75,walking
80.8,walking
80.85,rearing
80.9,rearing
80.95,rearing
81.0,rearing
81.05,rearing
81.1,rearing
81.15,rearing
81.2,rearing
81.25,rearing
81.3,rearing
81.35,rearing
81.4,rearing
81.45,rearing
81.5,rearing
81.55,rearing
81.6,rearing
81.65,rearing
81.7,rearing
81.75,rearing
81.8,rearing
81.85,rearing
81.9,rearing
81.95,rearing
82.0,rearing
82.05,rearing
82.1,rearing
82.15,rearing
82.2,rearing
82.25,rearing
82.3,rearing
82.35,rearing
82.4,na
82.45,na
82.5,na
82.55,na
82.6,na
82.65,na
82.7,na
82.75,na
82.8,na
82.85,na
82.9,na
82.95,na
83.0,na
83.05,na
83.1,na
83.15,na
83.2,na
83.25,na
83.3,na
83.35,na
83.4,na
83.45,na
83.5,na
83.55,na
83.6,na
83.65,na
83.7,na
83.75,na
83.8,na
83.85,rearing
83.9,rearing
83.95,rearing
84.0,rearing
84.05,rearing
84.1,rearing
84.15,rearing
84.2,rearing
84.25,rearing
84.3,rearing
84.35,rearing
84.4,rearing
84.45,rearing
84.5,rearing
84.55,rearing
84.6,rearing
84.65,rearing
84.7,rearing
84.75,rearing
84.8,rearing
84.85,na
84.9,na
84.95,na
85.0,na
85.05,na
85.1,na
85.15,na
85.2,na
85.25,na
85.3,na
85.35,na
85.4,na
85.45,walking
85.5,walking
85.55,walking
85.6,walking
85.65,walking
85.7,walking
85.75,walking
85.8,na
85.85,na
85.9,na
85.95,na
86.0,na
86.05,na
86.1,na
86.15,na
86.2,na
86.25,na
86.3,na
86.35,na
86.4,na
86.45,rearing
86.5,rearing
86.55,rearing
86.6,rearing
86.65,rearing
86.7,rearing
86.75,rearing
86.8,rearing
86.85,rearing
86.9,rearing
86.95,rearing
87.0,rearing
87.05,rearing
87.1,rearing
87.15,rearing
87.2,rearing
87.25,rearing
87.3,rearing
87.35,na
87.4,na
87.45,na
87.5,na
87.55,walking
87.6,walking
87.65,walking
87.7,walking
87.75,walking
87.8,walking
87.85,walking
87.9,walking
87.95,na
88.0,na
88.05,na
88.1,na
88.15,na
88.2,na
88.25,na
88.3,rearing
88.35,rearing
88.4,rearing
88.45,rearing
88.5,rearing
88.55,rearing
88.6,rearing
88.65,rearing
88.7,rearing
88.75,rearing
88.8,rearing
88.85,rearing
88.9,rearing
88.95,rearing
89.0,rearing
89.05,rearing
89.1,rearing
89.15,rearing
89.2,rearing
89.25,rearing
89.3,rearing
89.35,rearing
89.4,rearing
89.45,rearing
89.5,rearing
89.55,rearing
89.6,rearing
89.65,rearing
89.7,rearing
89.75,na
89.8,na
89.85,na
89.9,na
89.95,na
90.0,walking
90.05,walking
90.1,walking
90.15,walking
90.2,walking
90.25,walking
90.3,walking
90.35,walking
90.4,walking
90.45,walking
90.5,na
90.55,na
90.6,na
90.65,na
90.7,na
90.75,na
90.8,na
90.85,na
90.9,na
90.95,na
91.0,na
91.05,na
91.1,na
91.15,na
91.2,na
91.25,na
91.3,na
91.35,na
91.4,na
91.45,na
91.5,na
91.55,na
91.6,na
91.65,na
91.7,walking
91.75,walking
91.8,walking
91.85,walking
91.9,walking
91.95,na
92.0,na
92.05,na
92.1,na
92.15,na
92.2,na
92.25,na
92.3,na
92.35,na
92.4,na
92.45,na
92.5,na
92.55,na
92.6,na
92.65,rearing
92.7,rearing
92.75,rearing
92.8,rearing
92.85,rearing
92.9,rearing
92.95,rearing
93.0,rearing
93.05,rearing
93.1,na
93.15,na
93.2,na
93.25,na
93.3,na
93.35,na
93.4,na
93.45,na
93.5,na
93.55,na
93.6,na
93.65,na
93.7,na
93.75,na
93.8,na
93.85,na
93.9,na
93.95,na
94.0,na
94.05,na
94.1,na
94.15,na
94.2,na
94.25,na
94.3,na
94.35,na
94.4,na
94.45,na
94.5,na
94.55,na
94.6,na
94.65,na
94.7,na
94.75,na
94.8,rearing
94.85,rearing
94.9,rearing
94.95,rearing
95.0,rearing
95.05,rearing
95.1,rearing
95.15,rearing
95.2,rearing
95.25,rearing
95.3,rearing
95.35,rearing
95.4,rearing
95.45,rearing
95.5,rearing
95.55,na
95.6,na
95.65,na
95.7,na
95.75,na
95.8,walking
95.85,walking
95.9,walking
95.95,walking
96.0,walking
96.05,walking
96.1,walking
96.15,walking
96.2,walking
96.25,walking
96.3,na
96.35,na
96.4,rearing
96.45,rearing
96.5,rearing
96.55,rearing
96.6,rearing
96.65,rearing
96.7,rearing
96.75,na
96.8,na
96.85,na
96.9,na
96.95,na
97.0,walking
97.05,walking
97.1,walking
97.15,walking
97.2,walking
97.25,walking
97.3,na
97.35,na
97.4,na
97.45,na
97.5,na
97.55,na
97.6,na
97.65,walking
97.7,walking
97.75,walking
97.8,walking
97.85,walking
97.9,walking
97.95,na
98.0,na
98.05,na
98.1,na
98.15,na
98.2,na
98.25,na
98.3,na
98.35,na
98.4,na
98.45,na
98.5,na
98.55,na
98.6,na
98.65,na
98.7,na
98.75,walking
98.8,walking
98.85,walking
98.9,walking
98.95,walking
99.0,walking
99.05,walking
99.1,walking
99.15,walking
99.2,walking
99.25,walking
99.3,walking
99.35,walking
99.4,walking
99.45,na
99.5,na
99.55,na
99.6,na
99.65,na
99.7,na
99.75,na
99.8,na
99.85,na
99.9,na
99.95,na
100.0,na
100.05,na
100.1,na
100.15,na
100.2,na
100.25,na
100.3,na
100.35,na
100.4,na
100.45,na
100.5,na
100.55,na
100.6,walking
100.65,walking
100.7,walking
100.75,walking
100.8,walking
100.85,walking
100.9,na
100.95,rearing
101.0,rearing
101.05,rearing
101.1,rearing
101.15,rearing
101.2,rearing
101.25,rearing
101.3,rearing
101.35,rearing
101.4,rearing
101.45,rearing
101.5,rearing
101.55,rearing
101.6,rearing
101.65,rearing
101.7,rearing
101.75,rearing
101.8,rearing
101.85,na
101.9,na
101.95,na
102.0,na
102.05,na
102.1,na
102.15,na
102.2,na
102.25,na
102.3,na
102.35,na
102.4,na
102.45,na
102.5,na
102.55,na
102.6,na
102.65,na
102.7,na
102.75,na
102.8,na
102.85,na
102.9,na
102.95,na
103.0,na
103.05,na
103.1,na
103.15,na
103.2,na
103.25,na
103.3,na
103.35,na
103.4,na
103.45,na
103.5,na
103.55,na
103.6,na
103.65,na
103.7,na
103.75,na
103.8,na
103.85,na
103.9,na
103.95,na
104.0,na
104.05,na
104.1,na
104.15,na
104.2,na
104.25,walking
104.3,walking
104.35,walking
104.4,walking
104.45,walking
104.5,walking
104.55,na
104.6,na
104.65,rearing
104.7,rearing
104.75,rearing
104.8,rearing
104.85,rearing
104.9,rearing
