,0
18.8,rearing
18.85,rearing
18.9,rearing
18.95,na
19.0,na
19.05,na
19.1,na
19.15,na
19.2,na
19.25,na
19.3,na
19.35,walking
19.4,walking
19.45,walking
19.5,walking
19.55,walking
19.6,walking
19.65,walking
19.7,walking
19.75,walking
19.8,walking
19.85,walking
19.9,na
19.95,na
20.0,na
20.05,na
20.1,na
20.15,na
20.2,na
20.25,na
20.3,na
20.35,na
20.4,na
20.45,na
20.5,na
20.55,na
20.6,na
20.65,na
20.7,na
20.75,na
20.8,na
20.85,na
20.9,rearing
20.95,rearing
21.0,rearing
21.05,rearing
21.1,rearing
21.15,rearing
21.2,rearing
21.25,rearing
21.3,rearing
21.35,rearing
21.4,rearing
21.45,rearing
21.5,rearing
21.55,rearing
21.6,rearing
21.65,rearing
21.7,rearing
21.75,rearing
21.8,rearing
21.85,rearing
21.9,na
21.95,na
22.0,na
22.05,walking
22.1,walking
22.15,walking
22.2,walking
22.25,walking
22.3,walking
22.35,walking
22.4,walking
22.45,walking
22.5,walking
22.55,walking
22.6,walking
22.65,walking
22.7,walking
22.75,na
22.8,na
22.85,na
22.9,na
22.95,na
23.0,na
23.05,na
23.1,na
23.15,na
23.2,na
23.25,na
23.3,na
23.35,na
23.4,na
23.45,na
23.5,na
23.55,na
23.6,na
23.65,na
23.7,na
23.75,na
23.8,na
23.85,na
23.9,na
23.95,walking
24.0,walking
24.05,walking
24.1,walking
24.15,walking
24.2,walking
24.25,walking
24.3,walking
24.35,walking
24.4,walking
24.45,walking
24.5,walking
24.55,walking
24.6,walking
24.65,walking
24.7,walking
24.75,walking
24.8,walking
24.85,walking
24.9,walking
24.95,walking
25.0,walking
25.05,walking
25.1,na
25.15,na
25.2,na
25.25,na
25.3,na
25.35,na
25.4,na
25.45,na
25.5,na
25.55,na
25.6,na
25.65,na
25.7,na
25.75,na
25.8,na
25.85,na
25.9,na
25.95,rearing
26.0,rearing
26.05,rearing
26.1,rearing
26.15,rearing
26.2,rearing
26.25,rearing
26.3,rearing
26.35,rearing
26.4,rearing
26.45,rearing
26.5,rearing
26.55,rearing
26.6,rearing
26.65,rearing
26.7,rearing
26.75,rearing
26.8,rearing
26.85,rearing
26.9,rearing
26.95,rearing
27.0,rearing
27.05,rearing
27.1,rearing
27.15,rearing
27.2,na
27.25,na
27.3,na
27.35,na
27.4,na
27.45,na
27.5,na
27.55,na
27.6,na
27.65,na
27.7,walking
27.75,walking
27.8,walking
27.85,walking
27.9,walking
27.95,walking
28.0,walking
28.05,walking
28.1,walking
28.15,walking
28.2,walking
28.25,walking
28.3,walking
28.35,walking
28.4,walking
28.45,walking
28.5,walking
28.55,walking
28.6,walking
28.65,na
28.7,na
28.75,na
28.8,na
28.85,na
28.9,na
28.95,na
29.0,na
29.05,na
29.1,na
29.15,na
29.2,na
29.25,rearing
29.3,rearing
29.35,rearing
29.4,rearing
29.45,rearing
29.5,rearing
29.55,rearing
29.6,rearing
29.65,rearing
29.7,rearing
29.75,rearing
29.8,rearing
29.85,rearing
29.9,rearing
29.95,rearing
30.0,na
30.05,na
30.1,standing
30.15,standing
30.2,standing
30.25,standing
30.3,standing
30.35,standing
30.4,standing
30.45,standing
30.5,standing
30.55,standing
30.6,standing
30.65,standing
30.7,standing
30.75,standing
30.8,standing
30.85,standing
30.9,standing
30.95,standing
31.0,standing
31.05,standing
31.1,standing
31.15,standing
31.2,standing
31.25,standing
31.3,standing
31.35,standing
31.4,standing
31.45,standing
31.5,standing
31.55,standing
31.6,standing
31.65,standing
31.7,standing
31.75,standing
31.8,standing
31.85,standing
31.9,standing
31.95,standing
32.0,standing
32.05,standing
32.1,standing
32.15,na
32.2,na
32.25,na
32.3,na
32.35,na
32.4,na
32.45,walking
32.5,walking
32.55,walking
32.6,walking
32.65,walking
32.7,walking
32.75,walking
32.8,walking
32.85,walking
32.9,walking
32.95,walking
33.0,walking
33.05,walking
33.1,walking
33.15,walking
33.2,walking
33.25,walking
33.3,na
33.35,rearing
33.4,rearing
33.45,rearing
33.5,rearing
33.55,rearing
33.6,rearing
33.65,rearing
33.7,walking
33.75,walking
33.8,walking
33.85,walking
33.9,walking
33.95,walking
34.0,na
34.05,na
34.1,na
34.15,na
34.2,na
34.25,na
34.3,na
34.35,na
34.4,na
34.45,na
34.5,na
34.55,na
34.6,na
34.65,na
34.7,na
34.75,na
34.8,na
34.85,walking
34.9,walking
34.95,walking
35.0,walking
35.05,walking
35.1,walking
35.15,walking
35.2,walking
35.25,walking
35.3,na
35.35,na
35.4,na
35.45,na
35.5,na
35.55,na
35.6,na
35.65,na
35.7,na
35.75,na
35.8,na
35.85,na
35.9,na
35.95,na
36.0,rearing
36.05,rearing
36.1,rearing
36.15,rearing
36.2,rearing
36.25,rearing
36.3,rearing
36.35,rearing
36.4,rearing
36.45,rearing
36.5,rearing
36.55,rearing
36.6,rearing
36.65,rearing
36.7,rearing
36.75,rearing
36.8,rearing
36.85,rearing
36.9,rearing
36.95,rearing
37.0,rearing
37.05,rearing
37.1,rearing
37.15,rearing
37.2,rearing
37.25,rearing
37.3,rearing
37.35,rearing
37.4,rearing
37.45,rearing
37.5,rearing
37.55,rearing
37.6,rearing
37.65,rearing
37.7,rearing
37.75,rearing
37.8,rearing
37.85,rearing
37.9,rearing
37.95,rearing
38.0,na
38.05,na
38.1,na
38.15,na
38.2,na
38.25,na
38.3,na
38.35,na
38.4,na
38.45,na
38.5,na
38.55,na
38.6,na
38.65,na
38.7,na
38.75,standing
38.8,standing
38.85,standing
38.9,standing
38.95,standing
39.0,standing
39.05,standing
39.1,standing
39.15,standing
39.2,standing
39.25,standing
39.3,standing
39.35,standing
39.4,standing
39.45,standing
39.5,standing
39.55,na
39.6,na
39.65,na
39.7,na
39.75,na
39.8,na
39.85,na
39.9,na
39.95,na
40.0,na
40.05,na
40.1,na
40.15,na
40.2,na
40.25,na
40.3,na
40.35,na
40.4,na
40.45,na
40.5,rearing
40.55,rearing
40.6,rearing
40.65,rearing
40.7,rearing
40.75,rearing
40.8,rearing
40.85,rearing
40.9,rearing
40.95,rearing
41.0,rearing
41.05,rearing
41.1,rearing
41.15,rearing
41.2,rearing
41.25,na
41.3,walking
41.35,walking
41.4,walking
41.45,walking
41.5,walking
41.55,walking
41.6,walking
41.65,walking
41.7,walking
41.75,walking
41.8,walking
41.85,na
41.9,na
41.95,na
42.0,na
42.05,na
42.1,na
42.15,na
42.2,walking
42.25,walking
42.3,walking
42.35,walking
42.4,walking
42.45,walking
42.5,walking
42.55,walking
42.6,walking
42.65,walking
42.7,walking
42.75,na
42.8,na
42.85,na
42.9,na
42.95,na
43.0,na
43.05,na
43.1,na
43.15,na
43.2,na
43.25,na
43.3,na
43.35,na
43.4,na
43.45,na
43.5,na
43.55,na
43.6,na
43.65,walking
43.7,walking
43.75,walking
43.8,walking
43.85,na
43.9,na
43.95,na
44.0,na
44.05,na
44.1,na
44.15,na
44.2,na
44.25,na
44.3,na
44.35,na
44.4,na
44.45,walking
44.5,walking
44.55,walking
44.6,walking
44.65,walking
44.7,na
44.75,na
44.8,na
44.85,na
44.9,na
44.95,na
45.0,na
45.05,na
45.1,na
45.15,na
45.2,na
45.25,na
45.3,na
45.35,na
45.4,na
45.45,na
45.5,na
45.55,na
45.6,na
45.65,na
45.7,na
45.75,na
45.8,na
45.85,na
45.9,na
45.95,na
46.0,na
46.05,na
46.1,na
46.15,na
46.2,na
46.25,rearing
46.3,rearing
46.35,rearing
46.4,rearing
46.45,rearing
46.5,rearing
46.55,rearing
46.6,rearing
46.65,rearing
46.7,rearing
46.75,rearing
46.8,rearing
46.85,rearing
46.9,rearing
46.95,rearing
47.0,na
47.05,na
47.1,na
47.15,walking
47.2,walking
47.25,walking
47.3,walking
47.35,walking
47.4,na
47.45,na
47.5,na
47.55,na
47.6,na
47.65,na
47.7,na
47.75,na
47.8,na
47.85,na
47.9,na
47.95,na
48.0,na
48.05,na
48.1,na
48.15,walking
48.2,walking
48.25,walking
48.3,walking
48.35,walking
48.4,walking
48.45,walking
48.5,na
48.55,na
48.6,na
48.65,na
48.7,na
48.75,na
48.8,na
48.85,na
48.9,na
48.95,na
49.0,na
49.05,na
49.1,na
49.15,na
49.2,na
49.25,na
49.3,na
49.35,na
49.4,standing
49.45,standing
49.5,standing
49.55,standing
49.6,standing
49.65,standing
49.7,standing
49.75,na
49.8,walking
49.85,walking
49.9,walking
49.95,walking
50.0,walking
50.05,walking
50.1,walking
50.15,walking
50.2,na
50.25,na
50.3,na
50.35,na
50.4,na
50.45,na
50.5,na
50.55,na
50.6,na
50.65,na
50.7,na
50.75,na
50.8,na
50.85,na
50.9,na
50.95,na
51.0,na
51.05,na
51.1,na
51.15,na
51.2,na
51.25,na
51.3,na
51.35,na
51.4,na
51.45,na
51.5,na
51.55,na
51.6,na
51.65,na
51.7,na
51.75,na
51.8,na
51.85,standing
51.9,na
51.95,na
52.0,na
52.05,na
52.1,na
52.15,na
52.2,na
52.25,na
52.3,na
52.35,na
52.4,na
52.45,standing
52.5,standing
52.55,standing
52.6,standing
52.65,standing
52.7,standing
52.75,standing
52.8,na
52.85,na
52.9,na
52.95,na
53.0,na
53.05,na
53.1,na
53.15,na
53.2,na
53.25,na
53.3,na
53.35,na
53.4,na
53.45,na
53.5,na
53.55,na
53.6,na
53.65,na
53.7,na
53.75,na
53.8,rearing
53.85,rearing
53.9,rearing
53.95,rearing
54.0,rearing
54.05,rearing
54.1,rearing
54.15,rearing
54.2,rearing
54.25,rearing
54.3,rearing
54.35,rearing
54.4,rearing
54.45,rearing
54.5,rearing
54.55,rearing
54.6,rearing
54.65,rearing
54.7,rearing
54.75,rearing
54.8,rearing
54.85,rearing
54.9,rearing
54.95,rearing
55.0,rearing
55.05,rearing
55.1,rearing
55.15,rearing
55.2,rearing
55.25,rearing
55.3,rearing
55.35,rearing
55.4,rearing
55.45,na
55.5,na
55.55,na
55.6,na
55.65,na
55.7,na
55.75,na
55.8,na
55.85,walking
55.9,walking
55.95,walking
56.0,walking
56.05,walking
56.1,walking
56.15,walking
56.2,walking
56.25,walking
56.3,na
56.35,na
56.4,na
56.45,na
56.5,na
56.55,na
56.6,na
56.65,na
56.7,na
56.75,na
56.8,na
56.85,na
56.9,na
56.95,na
57.0,na
57.05,walking
57.1,walking
57.15,walking
57.2,walking
57.25,walking
57.3,walking
57.35,walking
57.4,na
57.45,na
57.5,na
57.55,na
57.6,na
57.65,na
57.7,na
57.75,na
57.8,na
57.85,na
57.9,na
57.95,na
58.0,na
58.05,na
58.1,na
58.15,na
58.2,na
58.25,na
58.3,na
58.35,na
58.4,na
58.45,rearing
58.5,rearing
58.55,rearing
58.6,rearing
58.65,rearing
58.7,rearing
58.75,rearing
58.8,rearing
58.85,rearing
58.9,rearing
58.95,rearing
59.0,rearing
59.05,rearing
59.1,rearing
59.15,rearing
59.2,rearing
59.25,rearing
59.3,rearing
59.35,rearing
59.4,rearing
59.45,rearing
59.5,rearing
59.55,rearing
59.6,rearing
59.65,rearing
59.7,rearing
59.75,rearing
59.8,rearing
59.85,rearing
59.9,rearing
59.95,rearing
60.0,rearing
60.05,rearing
60.1,rearing
60.15,rearing
60.2,rearing
60.25,rearing
60.3,rearing
60.35,rearing
60.4,rearing
60.45,rearing
60.5,rearing
60.55,rearing
60.6,rearing
60.65,rearing
60.7,rearing
60.75,rearing
60.8,rearing
60.85,rearing
60.9,rearing
60.95,rearing
61.0,rearing
61.05,rearing
61.1,rearing
61.15,rearing
61.2,rearing
61.25,rearing
61.3,rearing
61.35,rearing
61.4,rearing
61.45,rearing
61.5,rearing
61.55,rearing
61.6,na
61.65,na
61.7,na
61.75,na
61.8,na
61.85,na
61.9,na
61.95,na
62.0,na
62.05,na
62.1,na
62.15,na
62.2,na
62.25,na
62.3,na
62.35,na
62.4,na
62.45,na
62.5,na
62.55,na
62.6,na
62.65,na
62.7,walking
62.75,walking
62.8,walking
62.85,walking
62.9,walking
62.95,walking
63.0,walking
63.05,walking
63.1,walking
63.15,walking
63.2,na
63.25,rearing
63.3,rearing
63.35,rearing
63.4,rearing
63.45,rearing
63.5,rearing
63.55,rearing
63.6,rearing
63.65,rearing
63.7,rearing
63.75,na
63.8,na
63.85,na
63.9,na
63.95,na
64.0,na
64.05,na
64.1,na
64.15,na
64.2,na
64.25,na
64.3,na
64.35,walking
64.4,walking
64.45,walking
64.5,walking
64.55,walking
64.6,walking
64.65,walking
64.7,walking
64.75,walking
64.8,na
64.85,na
64.9,na
64.95,na
65.0,na
65.05,na
65.1,na
65.15,na
65.2,na
65.25,na
65.3,na
65.35,na
65.4,na
65.45,na
65.5,na
65.55,na
65.6,na
65.65,na
65.7,na
65.75,na
65.8,na
65.85,na
65.9,na
65.95,na
66.0,na
66.05,walking
66.1,walking
66.15,walking
66.2,walking
66.25,walking
66.3,walking
66.35,na
66.4,na
66.45,na
66.5,na
66.55,na
66.6,na
66.65,na
66.7,na
66.75,na
66.8,na
66.85,na
66.9,na
66.95,walking
67.0,walking
67.05,walking
67.1,walking
67.15,na
67.2,na
67.25,na
67.3,na
67.35,na
67.4,na
67.45,standing
67.5,standing
67.55,standing
67.6,standing
67.65,standing
67.7,standing
67.75,standing
67.8,standing
67.85,standing
67.9,standing
67.95,standing
68.0,standing
68.05,standing
68.1,standing
68.15,standing
68.2,standing
68.25,standing
68.3,standing
68.35,standing
68.4,standing
68.45,standing
68.5,standing
68.55,standing
68.6,standing
68.65,standing
68.7,standing
68.75,standing
68.8,standing
68.85,standing
68.9,standing
68.95,standing
69.0,standing
69.05,standing
69.1,standing
69.15,standing
69.2,standing
69.25,standing
69.3,standing
69.35,standing
69.4,standing
69.45,standing
69.5,na
69.55,na
69.6,na
69.65,na
69.7,na
69.75,na
69.8,na
69.85,na
69.9,na
69.95,na
70.0,na
70.05,na
70.1,na
70.15,na
70.2,rearing
70.25,rearing
70.3,rearing
70.35,rearing
70.4,rearing
70.45,rearing
70.5,rearing
70.55,rearing
70.6,rearing
70.65,na
70.7,rearing
70.75,rearing
70.8,na
70.85,standing
70.9,standing
70.95,standing
71.0,standing
71.05,standing
71.1,standing
71.15,standing
71.2,standing
71.25,standing
71.3,standing
71.35,standing
71.4,standing
71.45,standing
71.5,standing
71.55,standing
71.6,standing
71.65,standing
71.7,standing
71.75,standing
71.8,standing
71.85,standing
71.9,standing
71.95,standing
72.0,standing
72.05,standing
72.1,standing
72.15,standing
72.2,standing
72.25,standing
72.3,standing
72.35,standing
72.4,standing
72.45,standing
72.5,standing
72.55,standing
72.6,standing
72.65,standing
72.7,na
72.75,na
72.8,na
72.85,na
72.9,na
72.95,na
73.0,na
73.05,na
73.1,na
73.15,na
73.2,na
73.25,standing
73.3,standing
73.35,standing
73.4,standing
73.45,na
73.5,na
73.55,na
73.6,na
73.65,na
73.7,na
73.75,na
73.8,na
73.85,na
73.9,na
73.95,na
74.0,na
74.05,na
74.1,na
74.15,na
74.2,na
74.25,na
74.3,na
74.35,na
74.4,na
74.45,na
74.5,na
74.55,na
74.6,na
74.65,na
74.7,na
74.75,na
74.8,na
74.85,na
74.9,na
74.95,walking
75.0,walking
75.05,walking
75.1,walking
75.15,walking
75.2,walking
75.25,walking
75.3,na
75.35,na
75.4,na
75.45,na
75.5,na
75.55,na
75.6,na
75.65,na
75.7,na
75.75,na
75.8,na
75.85,standing
75.9,standing
75.95,na
76.0,na
76.05,na
76.1,na
76.15,na
76.2,na
76.25,na
76.3,na
76.35,na
76.4,na
76.45,na
76.5,na
76.55,na
76.6,standing
76.65,standing
76.7,standing
76.75,standing
76.8,standing
76.85,standing
76.9,standing
76.95,standing
77.0,standing
77.05,standing
77.1,standing
77.15,standing
77.2,standing
77.25,standing
77.3,standing
77.35,standing
77.4,standing
77.45,standing
77.5,standing
77.55,standing
77.6,standing
77.65,standing
77.7,standing
77.75,standing
77.8,standing
77.85,standing
77.9,standing
77.95,standing
78.0,standing
78.05,standing
78.1,standing
78.15,standing
78.2,standing
78.25,standing
78.3,standing
78.35,na
78.4,na
78.45,na
78.5,na
78.55,na
78.6,na
78.65,grooming
78.7,grooming
78.75,grooming
78.8,grooming
78.85,grooming
78.9,grooming
78.95,grooming
79.0,grooming
79.05,grooming
79.1,grooming
79.15,grooming
79.2,grooming
79.25,grooming
79.3,grooming
79.35,grooming
79.4,grooming
79.45,grooming
79.5,grooming
79.55,grooming
79.6,grooming
79.65,grooming
79.7,grooming
79.75,grooming
79.8,grooming
79.85,grooming
79.9,grooming
79.95,grooming
80.0,grooming
80.05,grooming
80.1,grooming
80.15,grooming
80.2,grooming
80.25,grooming
80.3,grooming
80.35,grooming
80.4,grooming
80.45,grooming
80.5,grooming
80.55,grooming
80.6,grooming
80.65,grooming
80.7,grooming
80.75,grooming
80.8,grooming
80.85,grooming
80.9,grooming
80.95,grooming
81.0,grooming
81.05,grooming
81.1,grooming
81.15,grooming
81.2,grooming
81.25,grooming
81.3,grooming
81.35,grooming
81.4,grooming
81.45,grooming
81.5,grooming
81.55,grooming
81.6,grooming
81.65,grooming
81.7,grooming
81.75,grooming
81.8,grooming
81.85,grooming
81.9,grooming
81.95,grooming
82.0,grooming
82.05,grooming
82.1,grooming
82.15,grooming
82.2,grooming
82.25,grooming
82.3,grooming
82.35,grooming
82.4,grooming
82.45,grooming
82.5,grooming
82.55,grooming
82.6,grooming
82.65,grooming
82.7,grooming
82.75,grooming
82.8,grooming
82.85,grooming
82.9,grooming
82.95,grooming
83.0,grooming
83.05,grooming
83.1,na
83.15,na
83.2,na
83.25,na
83.3,na
83.35,na
83.4,na
83.45,na
83.5,na
83.55,rearing
83.6,rearing
83.65,rearing
83.7,rearing
83.75,rearing
83.8,rearing
83.85,rearing
83.9,rearing
83.95,rearing
84.0,rearing
84.05,rearing
84.1,rearing
84.15,rearing
84.2,rearing
84.25,rearing
84.3,rearing
84.35,na
84.4,na
84.45,na
84.5,na
84.55,na
84.6,na
84.65,na
84.7,na
84.75,walking
84.8,walking
84.85,walking
84.9,walking
84.95,walking
85.0,walking
85.05,walking
85.1,walking
85.15,walking
85.2,walking
85.25,walking
85.3,walking
85.35,walking
85.4,walking
85.45,walking
85.5,walking
85.55,na
85.6,na
85.65,na
85.7,na
85.75,na
85.8,na
85.85,na
85.9,na
85.95,na
86.0,na
86.05,na
86.1,walking
86.15,walking
86.2,walking
86.25,walking
86.3,walking
86.35,walking
86.4,na
86.45,na
86.5,na
86.55,na
86.6,na
86.65,na
86.7,na
86.75,na
86.8,na
86.85,na
86.9,na
86.95,na
87.0,na
87.05,na
87.1,na
87.15,na
87.2,na
87.25,na
87.3,na
87.35,na
87.4,na
87.45,na
87.5,standing
87.55,standing
87.6,standing
87.65,standing
87.7,standing
87.75,standing
87.8,standing
87.85,standing
87.9,standing
87.95,na
88.0,na
88.05,na
88.1,na
88.15,na
88.2,na
88.25,na
88.3,na
88.35,na
88.4,na
88.45,na
88.5,na
88.55,na
88.6,na
88.65,na
88.7,na
88.75,na
88.8,na
88.85,na
88.9,na
88.95,na
89.0,na
89.05,na
89.1,walking
89.15,walking
89.2,walking
89.25,walking
89.3,walking
89.35,walking
89.4,walking
89.45,walking
89.5,walking
89.55,walking
89.6,walking
89.65,walking
89.7,walking
89.75,walking
89.8,walking
89.85,walking
89.9,walking
89.95,walking
90.0,walking
90.05,walking
90.1,walking
90.15,walking
90.2,walking
90.25,walking
90.3,walking
90.35,walking
90.4,walking
90.45,walking
90.5,walking
90.55,walking
90.6,walking
90.65,walking
90.7,walking
90.75,walking
90.8,walking
90.85,walking
90.9,walking
90.95,walking
91.0,walking
91.05,walking
91.1,walking
91.15,walking
91.2,walking
91.25,walking
91.3,walking
91.35,walking
91.4,walking
91.45,walking
91.5,walking
91.55,walking
91.6,walking
91.65,na
91.7,na
91.75,na
91.8,na
91.85,na
91.9,na
91.95,na
92.0,na
92.05,na
92.1,na
92.15,na
92.2,na
92.25,na
92.3,na
92.35,na
92.4,na
92.45,na
92.5,na
92.55,na
92.6,na
92.65,na
92.7,na
92.75,na
92.8,na
92.85,na
92.9,na
92.95,na
93.0,na
93.05,na
93.1,na
93.15,na
93.2,na
93.25,na
93.3,walking
93.35,walking
93.4,walking
93.45,walking
93.5,walking
93.55,walking
93.6,walking
93.65,walking
93.7,walking
93.75,na
93.8,na
93.85,na
93.9,na
93.95,na
94.0,na
94.05,na
94.1,standing
94.15,standing
94.2,standing
94.25,standing
94.3,standing
94.35,standing
94.4,standing
94.45,standing
94.5,standing
94.55,standing
94.6,standing
94.65,standing
94.7,standing
94.75,standing
94.8,standing
94.85,standing
94.9,standing
94.95,standing
95.0,standing
95.05,standing
95.1,standing
95.15,standing
95.2,standing
95.25,standing
95.3,na
95.35,na
95.4,na
95.45,na
95.5,na
95.55,na
95.6,na
95.65,na
95.7,na
95.75,walking
95.8,walking
95.85,walking
95.9,walking
95.95,walking
96.0,walking
96.05,walking
96.1,walking
96.15,na
96.2,na
96.25,na
96.3,na
96.35,na
96.4,na
96.45,na
96.5,na
96.55,na
96.6,walking
96.65,walking
96.7,walking
96.75,walking
96.8,walking
96.85,walking
96.9,walking
96.95,walking
97.0,walking
97.05,walking
97.1,walking
97.15,walking
97.2,walking
97.25,walking
97.3,walking
97.35,na
97.4,na
97.45,na
97.5,na
97.55,na
97.6,na
97.65,na
97.7,na
97.75,na
97.8,na
97.85,na
97.9,na
97.95,na
98.0,na
98.05,na
98.1,na
98.15,na
98.2,na
98.25,na
98.3,na
98.35,na
98.4,na
98.45,na
98.5,na
98.55,na
98.6,na
98.65,na
98.7,na
98.75,na
98.8,na
98.85,na
98.9,na
98.95,na
99.0,na
99.05,na
99.1,na
99.15,na
99.2,na
99.25,na
99.3,na
99.35,na
99.4,na
99.45,na
99.5,na
99.55,na
99.6,na
99.65,na
99.7,na
99.75,na
99.8,na
99.85,na
99.9,na
99.95,na
100.0,na
100.05,na
100.1,na
100.15,na
100.2,na
100.25,na
100.3,na
100.35,na
100.4,na
100.45,na
100.5,na
100.55,rearing
100.6,rearing
100.65,rearing
100.7,rearing
100.75,rearing
100.8,rearing
100.85,rearing
100.9,rearing
100.95,rearing
101.0,rearing
101.05,rearing
101.1,rearing
101.15,rearing
101.2,rearing
101.25,rearing
101.3,rearing
101.35,rearing
101.4,rearing
101.45,rearing
101.5,rearing
101.55,rearing
101.6,rearing
101.65,rearing
101.7,rearing
101.75,rearing
101.8,na
101.85,na
101.9,na
101.95,na
102.0,na
102.05,na
102.1,na
102.15,na
102.2,na
102.25,na
102.3,na
102.35,na
102.4,na
102.45,na
102.5,na
102.55,na
102.6,na
102.65,na
102.7,na
102.75,na
102.8,na
102.85,na
102.9,na
102.95,na
103.0,na
103.05,na
103.1,na
103.15,na
103.2,na
103.25,na
103.3,na
103.35,na
103.4,na
103.45,na
103.5,na
103.55,na
103.6,na
103.65,na
103.7,rearing
