,0
29.45,na
29.5,na
29.55,na
29.6,na
29.65,na
29.7,na
29.75,na
29.8,na
29.85,na
29.9,na
29.95,standing
30.0,standing
30.05,standing
30.1,standing
30.15,standing
30.2,standing
30.25,standing
30.3,standing
30.35,standing
30.4,standing
30.45,na
30.5,na
30.55,na
30.6,na
30.65,na
30.7,na
30.75,na
30.8,na
30.85,na
30.9,na
30.95,na
31.0,na
31.05,na
31.1,na
31.15,na
31.2,na
31.25,na
31.3,na
31.35,na
31.4,na
31.45,na
31.5,na
31.55,na
31.6,na
31.65,na
31.7,na
31.75,na
31.8,na
31.85,na
31.9,na
31.95,na
32.0,na
32.05,rearing
32.1,rearing
32.15,rearing
32.2,rearing
32.25,rearing
32.3,rearing
32.35,rearing
32.4,rearing
32.45,rearing
32.5,rearing
32.55,rearing
32.6,rearing
32.65,rearing
32.7,rearing
32.75,rearing
32.8,na
32.85,na
32.9,na
32.95,na
33.0,na
33.05,walking
33.1,walking
33.15,walking
33.2,walking
33.25,walking
33.3,walking
33.35,walking
33.4,walking
33.45,walking
33.5,walking
33.55,walking
33.6,walking
33.65,walking
33.7,walking
33.75,walking
33.8,walking
33.85,walking
33.9,na
33.95,na
34.0,na
34.05,na
34.1,na
34.15,na
34.2,na
34.25,na
34.3,na
34.35,na
34.4,na
34.45,na
34.5,na
34.55,na
34.6,na
34.65,na
34.7,na
34.75,na
34.8,na
34.85,na
34.9,na
34.95,na
35.0,na
35.05,na
35.1,na
35.15,na
35.2,na
35.25,na
35.3,na
35.35,na
35.4,na
35.45,rearing
35.5,rearing
35.55,rearing
35.6,rearing
35.65,rearing
35.7,rearing
35.75,rearing
35.8,rearing
35.85,rearing
35.9,rearing
35.95,rearing
36.0,rearing
36.05,rearing
36.1,rearing
36.15,rearing
36.2,rearing
36.25,rearing
36.3,rearing
36.35,rearing
36.4,rearing
36.45,rearing
36.5,rearing
36.55,na
36.6,na
36.65,na
36.7,na
36.75,na
36.8,na
36.85,na
36.9,na
36.95,na
37.0,na
37.05,na
37.1,na
37.15,na
37.2,na
37.25,na
37.3,na
37.35,walking
37.4,walking
37.45,walking
37.5,walking
37.55,walking
37.6,walking
37.65,walking
37.7,walking
37.75,walking
37.8,walking
37.85,walking
37.9,walking
37.95,na
38.0,na
38.05,na
38.1,na
38.15,na
38.2,na
38.25,na
38.3,na
38.35,na
38.4,na
38.45,na
38.5,na
38.55,na
38.6,na
38.65,na
38.7,na
38.75,na
38.8,na
38.85,na
38.9,na
38.95,na
39.0,na
39.05,na
39.1,na
39.15,na
39.2,walking
39.25,walking
39.3,walking
39.35,walking
39.4,walking
39.45,walking
39.5,walking
39.55,walking
39.6,walking
39.65,walking
39.7,walking
39.75,walking
39.8,walking
39.85,walking
39.9,walking
39.95,walking
40.0,walking
40.05,walking
40.1,na
40.15,na
40.2,na
40.25,na
40.3,na
40.35,na
40.4,na
40.45,na
40.5,rearing
40.55,rearing
40.6,rearing
40.65,rearing
40.7,rearing
40.75,rearing
40.8,rearing
40.85,rearing
40.9,na
40.95,na
41.0,na
41.05,na
41.1,na
41.15,na
41.2,na
41.25,na
41.3,na
41.35,rearing
41.4,rearing
41.45,rearing
41.5,rearing
41.55,rearing
41.6,rearing
41.65,rearing
41.7,rearing
41.75,rearing
41.8,rearing
41.85,rearing
41.9,rearing
41.95,rearing
42.0,rearing
42.05,rearing
42.1,rearing
42.15,rearing
42.2,rearing
42.25,rearing
42.3,rearing
42.35,rearing
42.4,na
42.45,na
42.5,na
42.55,na
42.6,na
42.65,na
42.7,na
42.75,na
42.8,na
42.85,na
42.9,na
42.95,na
43.0,na
43.05,na
43.1,na
43.15,na
43.2,na
43.25,na
43.3,na
43.35,na
43.4,na
43.45,na
43.5,na
43.55,na
43.6,na
43.65,na
43.7,na
43.75,na
43.8,na
43.85,na
43.9,na
43.95,na
44.0,na
44.05,na
44.1,na
44.15,na
44.2,na
44.25,na
44.3,na
44.35,na
44.4,na
44.45,na
44.5,na
44.55,na
44.6,na
44.65,na
44.7,na
44.75,na
44.8,na
44.85,na
44.9,na
44.95,na
45.0,na
45.05,walking
45.1,walking
45.15,walking
45.2,walking
45.25,walking
45.3,walking
45.35,walking
45.4,walking
45.45,na
45.5,na
45.55,na
45.6,na
45.65,na
45.7,na
45.75,na
45.8,na
45.85,na
45.9,na
45.95,na
46.0,na
46.05,na
46.1,na
46.15,na
46.2,na
46.25,na
46.3,na
46.35,na
46.4,na
46.45,na
46.5,na
46.55,na
46.6,na
46.65,na
46.7,na
46.75,na
46.8,na
46.85,na
46.9,na
46.95,na
47.0,na
47.05,na
47.1,na
47.15,na
47.2,na
47.25,na
47.3,na
47.35,na
47.4,na
47.45,na
47.5,walking
47.55,walking
47.6,walking
47.65,walking
47.7,walking
47.75,walking
47.8,walking
47.85,walking
47.9,walking
47.95,walking
48.0,walking
48.05,walking
48.1,walking
48.15,walking
48.2,walking
48.25,walking
48.3,na
48.35,na
48.4,na
48.45,na
48.5,na
48.55,na
48.6,na
48.65,na
48.7,na
48.75,na
48.8,na
48.85,na
48.9,na
48.95,na
49.0,na
49.05,na
49.1,rearing
49.15,rearing
49.2,rearing
49.25,rearing
49.3,na
49.35,na
49.4,rearing
49.45,rearing
49.5,rearing
49.55,rearing
49.6,rearing
49.65,rearing
49.7,rearing
49.75,rearing
49.8,rearing
49.85,rearing
49.9,rearing
49.95,rearing
50.0,rearing
50.05,rearing
50.1,rearing
50.15,rearing
50.2,rearing
50.25,rearing
50.3,rearing
50.35,rearing
50.4,rearing
50.45,rearing
50.5,rearing
50.55,rearing
50.6,rearing
50.65,rearing
50.7,rearing
50.75,rearing
50.8,rearing
50.85,rearing
50.9,rearing
50.95,na
51.0,na
51.05,na
51.1,na
51.15,na
51.2,na
51.25,na
51.3,na
51.35,na
51.4,na
51.45,na
51.5,na
51.55,na
51.6,na
51.65,na
51.7,na
51.75,na
51.8,na
51.85,na
51.9,na
51.95,na
52.0,na
52.05,na
52.1,na
52.15,na
52.2,na
52.25,na
52.3,na
52.35,na
52.4,na
52.45,na
52.5,na
52.55,na
52.6,na
52.65,na
52.7,na
52.75,na
52.8,na
52.85,na
52.9,na
52.95,standing
53.0,standing
53.05,standing
53.1,standing
53.15,standing
53.2,standing
53.25,standing
53.3,standing
53.35,standing
53.4,standing
53.45,standing
53.5,standing
53.55,na
53.6,na
53.65,na
53.7,na
53.75,na
53.8,na
53.85,na
53.9,na
53.95,na
54.0,na
54.05,na
54.1,na
54.15,na
54.2,na
54.25,na
54.3,na
54.35,na
54.4,na
54.45,na
54.5,na
54.55,na
54.6,na
54.65,na
54.7,na
54.75,na
54.8,na
54.85,na
54.9,na
54.95,na
55.0,na
55.05,na
55.1,na
55.15,na
55.2,na
55.25,na
55.3,na
55.35,na
55.4,na
55.45,na
55.5,na
55.55,na
55.6,na
55.65,rearing
55.7,rearing
55.75,rearing
55.8,rearing
55.85,rearing
55.9,rearing
55.95,rearing
56.0,rearing
56.05,rearing
56.1,rearing
56.15,rearing
56.2,rearing
56.25,rearing
56.3,rearing
56.35,rearing
56.4,rearing
56.45,rearing
56.5,rearing
56.55,rearing
56.6,rearing
56.65,rearing
56.7,rearing
56.75,rearing
56.8,rearing
56.85,rearing
56.9,rearing
56.95,rearing
57.0,rearing
57.05,na
57.1,na
57.15,na
57.2,na
57.25,na
57.3,na
57.35,na
57.4,na
57.45,na
57.5,na
57.55,na
57.6,na
57.65,na
57.7,na
57.75,na
57.8,na
57.85,na
57.9,na
57.95,na
58.0,na
58.05,na
58.1,na
58.15,na
58.2,na
58.25,na
58.3,na
58.35,na
58.4,na
58.45,na
58.5,na
58.55,na
58.6,na
58.65,walking
58.7,walking
58.75,walking
58.8,walking
58.85,walking
58.9,walking
58.95,walking
59.0,walking
59.05,na
59.1,standing
59.15,standing
59.2,standing
59.25,standing
59.3,standing
59.35,standing
59.4,standing
59.45,standing
59.5,standing
59.55,standing
59.6,standing
59.65,standing
59.7,standing
59.75,standing
59.8,na
59.85,na
59.9,na
59.95,na
60.0,na
60.05,na
60.1,na
60.15,na
60.2,na
60.25,na
60.3,na
60.35,na
60.4,na
60.45,na
60.5,na
60.55,na
60.6,na
60.65,na
60.7,na
60.75,na
60.8,na
60.85,na
60.9,na
60.95,na
61.0,na
61.05,na
61.1,na
61.15,na
61.2,na
61.25,na
61.3,na
61.35,na
61.4,na
61.45,na
61.5,na
61.55,na
61.6,na
61.65,na
61.7,na
61.75,na
61.8,na
61.85,na
61.9,na
61.95,walking
62.0,na
62.05,na
62.1,na
62.15,walking
62.2,walking
62.25,walking
62.3,walking
62.35,walking
62.4,walking
62.45,walking
62.5,walking
62.55,na
62.6,na
62.65,na
62.7,na
62.75,na
62.8,na
62.85,na
62.9,na
62.95,na
63.0,na
63.05,na
63.1,na
63.15,na
63.2,na
63.25,na
63.3,na
63.35,na
63.4,na
63.45,na
63.5,na
63.55,na
63.6,na
63.65,na
63.7,na
63.75,na
63.8,na
63.85,na
63.9,na
63.95,na
64.0,na
64.05,na
64.1,na
64.15,na
64.2,na
64.25,na
64.3,na
64.35,na
64.4,na
64.45,na
64.5,na
64.55,na
64.6,na
64.65,na
64.7,na
64.75,na
64.8,na
64.85,na
64.9,na
64.95,na
65.0,na
65.05,na
65.1,na
65.15,na
65.2,na
65.25,na
65.3,na
65.35,na
65.4,na
65.45,na
65.5,na
65.55,na
65.6,na
65.65,na
65.7,na
65.75,na
65.8,na
65.85,na
65.9,na
65.95,na
66.0,rearing
66.05,rearing
66.1,rearing
66.15,rearing
66.2,rearing
66.25,rearing
66.3,rearing
66.35,rearing
66.4,rearing
66.45,rearing
66.5,rearing
66.55,rearing
66.6,rearing
66.65,na
66.7,na
66.75,na
66.8,walking
66.85,walking
66.9,walking
66.95,walking
67.0,walking
67.05,walking
67.1,walking
67.15,walking
67.2,walking
67.25,walking
67.3,walking
67.35,walking
67.4,walking
67.45,walking
67.5,walking
67.55,walking
67.6,walking
67.65,walking
67.7,walking
67.75,walking
67.8,walking
67.85,walking
67.9,walking
67.95,na
68.0,na
68.05,na
68.1,na
68.15,na
68.2,na
68.25,na
68.3,na
68.35,na
68.4,na
68.45,na
68.5,na
68.55,na
68.6,na
68.65,na
68.7,na
68.75,na
68.8,na
68.85,na
68.9,na
68.95,na
69.0,na
69.05,na
69.1,standing
69.15,standing
69.2,standing
69.25,standing
69.3,standing
69.35,standing
69.4,standing
69.45,standing
69.5,standing
69.55,standing
69.6,standing
69.65,standing
69.7,standing
69.75,standing
69.8,standing
69.85,na
69.9,na
69.95,na
70.0,na
70.05,na
70.1,na
70.15,na
70.2,na
70.25,na
70.3,na
70.35,na
70.4,na
70.45,na
70.5,rearing
70.55,rearing
70.6,rearing
70.65,rearing
70.7,rearing
70.75,rearing
70.8,rearing
70.85,na
70.9,na
70.95,na
71.0,na
71.05,na
71.1,na
71.15,na
71.2,na
71.25,na
71.3,na
71.35,na
71.4,na
71.45,na
71.5,na
71.55,na
71.6,na
71.65,na
71.7,na
71.75,standing
71.8,standing
71.85,standing
71.9,standing
71.95,standing
72.0,standing
72.05,standing
72.1,standing
72.15,standing
72.2,standing
72.25,na
72.3,na
72.35,na
72.4,na
72.45,na
72.5,na
72.55,na
72.6,na
72.65,na
72.7,na
72.75,na
72.8,na
72.85,na
72.9,na
72.95,na
73.0,na
73.05,na
73.1,na
73.15,na
73.2,na
73.25,na
73.3,na
73.35,na
73.4,na
73.45,na
73.5,na
73.55,na
73.6,na
73.65,na
73.7,na
73.75,walking
73.8,walking
73.85,walking
73.9,walking
73.95,walking
74.0,walking
74.05,walking
74.1,walking
74.15,walking
74.2,walking
74.25,walking
74.3,walking
74.35,walking
74.4,na
74.45,na
74.5,na
74.55,na
74.6,na
74.65,na
74.7,na
74.75,na
74.8,na
74.85,na
74.9,na
74.95,na
75.0,na
75.05,na
75.1,na
75.15,na
75.2,na
75.25,na
75.3,rearing
75.35,rearing
75.4,rearing
75.45,rearing
75.5,rearing
75.55,rearing
75.6,rearing
75.65,rearing
75.7,rearing
75.75,rearing
75.8,rearing
75.85,rearing
75.9,rearing
75.95,rearing
76.0,rearing
76.05,rearing
76.1,rearing
76.15,rearing
76.2,rearing
76.25,rearing
76.3,rearing
76.35,rearing
76.4,rearing
76.45,rearing
76.5,rearing
76.55,rearing
76.6,rearing
76.65,rearing
76.7,rearing
76.75,rearing
76.8,rearing
76.85,rearing
76.9,rearing
76.95,rearing
77.0,rearing
77.05,rearing
77.1,rearing
77.15,rearing
77.2,rearing
77.25,rearing
77.3,rearing
77.35,rearing
77.4,rearing
77.45,rearing
77.5,rearing
77.55,rearing
77.6,rearing
77.65,rearing
77.7,rearing
77.75,rearing
77.8,rearing
77.85,rearing
77.9,rearing
77.95,rearing
78.0,rearing
78.05,rearing
78.1,rearing
78.15,rearing
78.2,rearing
78.25,rearing
78.3,rearing
78.35,rearing
78.4,rearing
78.45,rearing
78.5,rearing
78.55,rearing
78.6,na
78.65,na
78.7,na
78.75,na
78.8,na
78.85,na
78.9,na
78.95,na
79.0,na
79.05,na
79.1,na
79.15,na
79.2,na
79.25,na
79.3,na
79.35,na
79.4,na
79.45,na
79.5,na
79.55,na
79.6,na
79.65,na
79.7,na
79.75,na
79.8,na
79.85,na
79.9,na
79.95,na
80.0,na
80.05,walking
80.1,walking
80.15,walking
80.2,walking
80.25,walking
80.3,walking
80.35,walking
80.4,walking
80.45,na
80.5,na
80.55,na
80.6,na
80.65,na
80.7,na
80.75,na
80.8,na
80.85,na
80.9,na
80.95,na
81.0,na
81.05,na
81.1,na
81.15,na
81.2,na
81.25,na
81.3,na
81.35,na
81.4,rearing
81.45,rearing
81.5,rearing
81.55,rearing
81.6,rearing
81.65,rearing
81.7,rearing
81.75,rearing
81.8,rearing
81.85,rearing
81.9,rearing
81.95,rearing
82.0,rearing
82.05,rearing
82.1,rearing
82.15,rearing
82.2,rearing
82.25,rearing
82.3,rearing
82.35,rearing
82.4,rearing
82.45,rearing
82.5,na
82.55,na
82.6,na
82.65,na
82.7,na
82.75,walking
82.8,walking
82.85,walking
82.9,walking
82.95,walking
83.0,walking
83.05,walking
83.1,walking
83.15,walking
83.2,walking
83.25,walking
83.3,walking
83.35,walking
83.4,walking
83.45,walking
83.5,walking
83.55,walking
83.6,walking
83.65,walking
83.7,walking
83.75,walking
83.8,walking
83.85,walking
83.9,walking
83.95,walking
84.0,walking
84.05,standing
84.1,standing
84.15,standing
84.2,standing
84.25,standing
84.3,standing
84.35,standing
84.4,na
84.45,na
84.5,na
84.55,na
84.6,na
84.65,na
84.7,na
84.75,na
84.8,na
84.85,na
84.9,na
84.95,na
85.0,na
85.05,na
85.1,na
85.15,na
85.2,na
85.25,na
85.3,na
85.35,na
85.4,na
85.45,na
85.5,na
85.55,na
85.6,na
85.65,standing
85.7,standing
85.75,standing
85.8,standing
85.85,standing
85.9,standing
85.95,standing
86.0,standing
86.05,standing
86.1,standing
86.15,standing
86.2,standing
86.25,standing
86.3,standing
86.35,standing
86.4,standing
86.45,standing
86.5,na
86.55,na
86.6,na
86.65,na
86.7,walking
86.75,walking
86.8,walking
86.85,walking
86.9,walking
86.95,walking
87.0,walking
87.05,walking
87.1,walking
87.15,walking
87.2,walking
87.25,na
87.3,na
87.35,na
87.4,na
87.45,na
87.5,na
87.55,na
87.6,na
87.65,na
87.7,na
87.75,na
87.8,na
87.85,na
87.9,na
87.95,na
88.0,na
88.05,na
88.1,na
88.15,na
88.2,na
88.25,na
88.3,na
88.35,na
88.4,na
88.45,na
88.5,na
88.55,na
88.6,walking
88.65,walking
88.7,walking
88.75,walking
88.8,walking
88.85,walking
88.9,walking
88.95,walking
89.0,walking
89.05,na
89.1,na
89.15,na
89.2,na
89.25,na
89.3,na
89.35,standing
89.4,standing
89.45,standing
89.5,standing
89.55,na
89.6,na
89.65,na
89.7,standing
89.75,standing
89.8,standing
89.85,standing
89.9,standing
89.95,standing
90.0,standing
90.05,standing
90.1,na
90.15,na
90.2,walking
90.25,walking
90.3,walking
90.35,walking
90.4,walking
90.45,walking
90.5,walking
90.55,walking
90.6,walking
90.65,walking
90.7,walking
90.75,walking
90.8,walking
90.85,na
90.9,na
90.95,na
91.0,na
91.05,na
91.1,na
91.15,na
91.2,na
91.25,na
91.3,na
91.35,na
91.4,na
91.45,na
91.5,na
91.55,na
91.6,na
91.65,na
91.7,na
91.75,na
91.8,na
91.85,na
91.9,na
91.95,na
92.0,rearing
92.05,rearing
92.1,rearing
92.15,rearing
92.2,rearing
92.25,rearing
92.3,rearing
92.35,rearing
92.4,rearing
92.45,rearing
92.5,rearing
92.55,na
92.6,na
92.65,na
92.7,na
92.75,na
92.8,na
92.85,na
92.9,na
92.95,na
93.0,na
93.05,na
93.1,na
93.15,na
93.2,na
93.25,na
93.3,na
93.35,na
93.4,na
93.45,na
93.5,na
93.55,na
93.6,na
93.65,na
93.7,na
93.75,na
93.8,na
93.85,na
93.9,na
93.95,na
94.0,na
94.05,na
94.1,na
94.15,na
94.2,na
94.25,na
94.3,na
94.35,na
94.4,na
94.45,na
94.5,na
94.55,na
94.6,na
94.65,na
94.7,na
94.75,na
94.8,na
94.85,na
94.9,na
94.95,na
95.0,na
95.05,na
95.1,na
95.15,na
95.2,na
95.25,na
95.3,na
95.35,na
95.4,na
95.45,na
95.5,na
95.55,walking
95.6,walking
95.65,walking
95.7,walking
95.75,walking
95.8,walking
95.85,walking
95.9,walking
95.95,walking
96.0,walking
96.05,walking
96.1,walking
96.15,walking
96.2,walking
96.25,na
96.3,standing
96.35,standing
96.4,standing
96.45,standing
96.5,standing
96.55,standing
96.6,standing
96.65,na
96.7,na
96.75,na
96.8,na
96.85,na
96.9,na
96.95,na
97.0,na
97.05,na
97.1,na
97.15,na
97.2,na
97.25,na
97.3,na
97.35,na
97.4,na
97.45,na
97.5,na
97.55,na
97.6,na
97.65,na
97.7,na
97.75,na
97.8,na
97.85,na
97.9,walking
97.95,walking
98.0,walking
98.05,walking
98.1,walking
98.15,walking
98.2,walking
98.25,walking
98.3,walking
98.35,walking
98.4,walking
98.45,walking
98.5,walking
98.55,walking
98.6,walking
98.65,walking
98.7,walking
98.75,walking
98.8,walking
98.85,walking
98.9,walking
98.95,walking
99.0,walking
99.05,walking
99.1,na
99.15,na
99.2,na
99.25,na
99.3,na
99.35,na
99.4,na
99.45,na
99.5,na
99.55,na
99.6,na
99.65,na
99.7,na
99.75,na
99.8,na
99.85,na
99.9,na
99.95,na
100.0,na
100.05,na
100.1,na
100.15,na
100.2,na
100.25,na
100.3,na
100.35,na
100.4,na
100.45,na
100.5,na
100.55,na
100.6,na
100.65,na
100.7,na
100.75,na
100.8,na
100.85,na
100.9,na
100.95,na
101.0,na
101.05,na
101.1,na
101.15,na
101.2,na
101.25,standing
101.3,standing
101.35,na
101.4,na
101.45,na
101.5,na
101.55,na
101.6,na
101.65,na
101.7,na
101.75,na
101.8,na
101.85,na
101.9,na
101.95,na
102.0,na
102.05,na
102.1,na
102.15,standing
102.2,standing
102.25,standing
102.3,standing
102.35,standing
102.4,standing
102.45,standing
102.5,standing
102.55,standing
102.6,standing
102.65,standing
102.7,standing
102.75,na
102.8,na
102.85,na
102.9,na
102.95,na
103.0,na
103.05,na
103.1,na
103.15,na
103.2,na
103.25,na
103.3,na
103.35,na
103.4,na
103.45,na
103.5,rearing
103.55,rearing
103.6,rearing
103.65,rearing
103.7,rearing
103.75,rearing
103.8,rearing
103.85,rearing
103.9,rearing
103.95,rearing
104.0,rearing
104.05,rearing
104.1,rearing
104.15,rearing
104.2,rearing
104.25,rearing
104.3,rearing
104.35,rearing
104.4,rearing
104.45,rearing
104.5,rearing
104.55,rearing
104.6,rearing
104.65,rearing
104.7,rearing
104.75,rearing
104.8,na
104.85,na
104.9,na
104.95,na
105.0,na
105.05,na
105.1,na
105.15,na
