,0
34.9,rearing
34.95,rearing
35.0,rearing
35.05,rearing
35.1,rearing
35.15,rearing
35.2,rearing
35.25,rearing
35.3,rearing
35.35,rearing
35.4,rearing
35.45,rearing
35.5,rearing
35.55,rearing
35.6,rearing
35.65,rearing
35.7,na
35.75,na
35.8,na
35.85,walking
35.9,walking
35.95,walking
36.0,walking
36.05,walking
36.1,walking
36.15,walking
36.2,walking
36.25,walking
36.3,walking
36.35,walking
36.4,walking
36.45,walking
36.5,walking
36.55,walking
36.6,na
36.65,na
36.7,na
36.75,na
36.8,na
36.85,na
36.9,na
36.95,na
37.0,na
37.05,na
37.1,na
37.15,na
37.2,na
37.25,na
37.3,na
37.35,na
37.4,na
37.45,na
37.5,na
37.55,walking
37.6,walking
37.65,walking
37.7,walking
37.75,walking
37.8,na
37.85,na
37.9,na
37.95,rearing
38.0,rearing
38.05,rearing
38.1,rearing
38.15,rearing
38.2,rearing
38.25,rearing
38.3,rearing
38.35,rearing
38.4,rearing
38.45,rearing
38.5,rearing
38.55,na
38.6,na
38.65,na
38.7,na
38.75,na
38.8,walking
38.85,walking
38.9,walking
38.95,walking
39.0,walking
39.05,walking
39.1,walking
39.15,walking
39.2,na
39.25,na
39.3,na
39.35,na
39.4,na
39.45,na
39.5,na
39.55,na
39.6,na
39.65,na
39.7,na
39.75,rearing
39.8,rearing
39.85,rearing
39.9,rearing
39.95,rearing
40.0,rearing
40.05,rearing
40.1,rearing
40.15,rearing
40.2,rearing
40.25,rearing
40.3,rearing
40.35,rearing
40.4,rearing
40.45,rearing
40.5,rearing
40.55,rearing
40.6,rearing
40.65,rearing
40.7,rearing
40.75,rearing
40.8,rearing
40.85,na
40.9,na
40.95,na
41.0,na
41.05,na
41.1,na
41.15,na
41.2,na
41.25,na
41.3,na
41.35,na
41.4,na
41.45,na
41.5,na
41.55,na
41.6,na
41.65,na
41.7,na
41.75,walking
41.8,walking
41.85,walking
41.9,walking
41.95,walking
42.0,walking
42.05,na
42.1,na
42.15,na
42.2,na
42.25,na
42.3,na
42.35,na
42.4,na
42.45,rearing
42.5,rearing
42.55,rearing
42.6,rearing
42.65,rearing
42.7,rearing
42.75,rearing
42.8,rearing
42.85,rearing
42.9,rearing
42.95,rearing
43.0,rearing
43.05,rearing
43.1,rearing
43.15,rearing
43.2,rearing
43.25,rearing
43.3,na
43.35,na
43.4,walking
43.45,walking
43.5,walking
43.55,walking
43.6,walking
43.65,na
43.7,na
43.75,na
43.8,na
43.85,na
43.9,na
43.95,na
44.0,na
44.05,na
44.1,na
44.15,na
44.2,walking
44.25,walking
44.3,walking
44.35,walking
44.4,walking
44.45,walking
44.5,walking
44.55,walking
44.6,walking
44.65,na
44.7,na
44.75,na
44.8,na
44.85,na
44.9,na
44.95,na
45.0,na
45.05,na
45.1,na
45.15,na
45.2,walking
45.25,walking
45.3,walking
45.35,walking
45.4,walking
45.45,walking
45.5,walking
45.55,walking
45.6,walking
45.65,walking
45.7,na
45.75,rearing
45.8,rearing
45.85,rearing
45.9,rearing
45.95,rearing
46.0,rearing
46.05,rearing
46.1,rearing
46.15,rearing
46.2,rearing
46.25,rearing
46.3,rearing
46.35,rearing
46.4,na
46.45,na
46.5,na
46.55,na
46.6,na
46.65,na
46.7,na
46.75,walking
46.8,walking
46.85,walking
46.9,walking
46.95,walking
47.0,walking
47.05,walking
47.1,walking
47.15,na
47.2,na
47.25,na
47.3,na
47.35,na
47.4,na
47.45,na
47.5,na
47.55,na
47.6,na
47.65,na
47.7,na
47.75,walking
47.8,walking
47.85,walking
47.9,walking
47.95,walking
48.0,walking
48.05,walking
48.1,walking
48.15,walking
48.2,na
48.25,na
48.3,rearing
48.35,rearing
48.4,rearing
48.45,rearing
48.5,rearing
48.55,rearing
48.6,rearing
48.65,rearing
48.7,rearing
48.75,rearing
48.8,rearing
48.85,rearing
48.9,rearing
48.95,rearing
49.0,na
49.05,na
49.1,na
49.15,na
49.2,na
49.25,na
49.3,na
49.35,na
49.4,na
49.45,na
49.5,na
49.55,na
49.6,na
49.65,na
49.7,na
49.75,na
49.8,walking
49.85,walking
49.9,walking
49.95,walking
50.0,walking
50.05,walking
50.1,walking
50.15,walking
50.2,na
50.25,na
50.3,na
50.35,na
50.4,na
50.45,na
50.5,na
50.55,na
50.6,rearing
50.65,rearing
50.7,rearing
50.75,rearing
50.8,rearing
50.85,rearing
50.9,rearing
50.95,rearing
51.0,rearing
51.05,rearing
51.1,rearing
51.15,rearing
51.2,rearing
51.25,rearing
51.3,rearing
51.35,rearing
51.4,rearing
51.45,rearing
51.5,rearing
51.55,rearing
51.6,rearing
51.65,rearing
51.7,rearing
51.75,rearing
51.8,rearing
51.85,rearing
51.9,na
51.95,na
52.0,na
52.05,na
52.1,na
52.15,na
52.2,na
52.25,na
52.3,na
52.35,na
52.4,na
52.45,na
52.5,na
52.55,walking
52.6,walking
52.65,walking
52.7,walking
52.75,walking
52.8,walking
52.85,na
52.9,na
52.95,na
53.0,na
53.05,na
53.1,na
53.15,na
53.2,na
53.25,na
53.3,na
53.35,rearing
53.4,rearing
53.45,rearing
53.5,rearing
53.55,rearing
53.6,rearing
53.65,na
53.7,na
53.75,na
53.8,na
53.85,na
53.9,na
53.95,walking
54.0,walking
54.05,walking
54.1,walking
54.15,walking
54.2,na
54.25,rearing
54.3,rearing
54.35,rearing
54.4,rearing
54.45,rearing
54.5,rearing
54.55,rearing
54.6,rearing
54.65,rearing
54.7,rearing
54.75,rearing
54.8,rearing
54.85,rearing
54.9,rearing
54.95,rearing
55.0,rearing
55.05,rearing
55.1,rearing
55.15,rearing
55.2,rearing
55.25,rearing
55.3,rearing
55.35,rearing
55.4,rearing
55.45,rearing
55.5,rearing
55.55,rearing
55.6,rearing
55.65,rearing
55.7,rearing
55.75,rearing
55.8,rearing
55.85,rearing
55.9,rearing
55.95,rearing
56.0,rearing
56.05,rearing
56.1,rearing
56.15,rearing
56.2,rearing
56.25,rearing
56.3,rearing
56.35,rearing
56.4,rearing
56.45,na
56.5,na
56.55,na
56.6,na
56.65,na
56.7,na
56.75,na
56.8,na
56.85,na
56.9,na
56.95,na
57.0,na
57.05,rearing
57.1,rearing
57.15,rearing
57.2,rearing
57.25,rearing
57.3,rearing
57.35,rearing
57.4,rearing
57.45,rearing
57.5,rearing
57.55,rearing
57.6,rearing
57.65,rearing
57.7,rearing
57.75,rearing
57.8,rearing
57.85,rearing
57.9,rearing
57.95,rearing
58.0,rearing
58.05,rearing
58.1,rearing
58.15,rearing
58.2,rearing
58.25,rearing
58.3,rearing
58.35,rearing
58.4,rearing
58.45,rearing
58.5,na
58.55,na
58.6,na
58.65,na
58.7,walking
58.75,walking
58.8,walking
58.85,walking
58.9,walking
58.95,walking
59.0,walking
59.05,walking
59.1,walking
59.15,walking
59.2,na
59.25,rearing
59.3,rearing
59.35,rearing
59.4,rearing
59.45,rearing
59.5,rearing
59.55,rearing
59.6,rearing
59.65,rearing
59.7,rearing
59.75,rearing
59.8,rearing
59.85,rearing
59.9,rearing
59.95,rearing
60.0,rearing
60.05,rearing
60.1,rearing
60.15,rearing
60.2,rearing
60.25,rearing
60.3,rearing
60.35,rearing
60.4,na
60.45,na
60.5,na
60.55,na
60.6,na
60.65,walking
60.7,walking
60.75,walking
60.8,walking
60.85,walking
60.9,walking
60.95,walking
61.0,walking
61.05,walking
61.1,walking
61.15,walking
61.2,walking
61.25,na
61.3,na
61.35,na
61.4,na
61.45,na
61.5,na
61.55,na
61.6,na
61.65,na
61.7,na
61.75,na
61.8,na
61.85,na
61.9,na
61.95,na
62.0,na
62.05,na
62.1,na
62.15,na
62.2,na
62.25,na
62.3,na
62.35,na
62.4,standing
62.45,standing
62.5,na
62.55,na
62.6,na
62.65,na
62.7,na
62.75,na
62.8,na
62.85,na
62.9,standing
62.95,standing
63.0,standing
63.05,standing
63.1,standing
63.15,standing
63.2,standing
63.25,na
63.3,na
63.35,na
63.4,na
63.45,na
63.5,na
63.55,na
63.6,na
63.65,na
63.7,na
63.75,na
63.8,na
63.85,na
63.9,na
63.95,na
64.0,na
64.05,na
64.1,walking
64.15,na
64.2,na
64.25,na
64.3,na
64.35,na
64.4,na
64.45,na
64.5,na
64.55,standing
64.6,standing
64.65,standing
64.7,standing
64.75,standing
64.8,standing
64.85,standing
64.9,standing
64.95,standing
65.0,standing
65.05,standing
65.1,standing
65.15,standing
65.2,standing
65.25,standing
65.3,standing
65.35,standing
65.4,standing
65.45,standing
65.5,standing
65.55,standing
65.6,standing
65.65,standing
65.7,standing
65.75,standing
65.8,na
65.85,na
65.9,na
65.95,na
66.0,na
66.05,rearing
66.1,rearing
66.15,rearing
66.2,rearing
66.25,rearing
66.3,rearing
66.35,rearing
66.4,rearing
66.45,rearing
66.5,rearing
66.55,na
66.6,na
66.65,na
66.7,na
66.75,na
66.8,na
66.85,na
66.9,na
66.95,na
67.0,na
67.05,na
67.1,na
67.15,na
67.2,na
67.25,na
67.3,na
67.35,walking
67.4,walking
67.45,walking
67.5,walking
67.55,walking
67.6,walking
67.65,walking
67.7,walking
67.75,walking
67.8,walking
67.85,walking
67.9,walking
67.95,walking
68.0,walking
68.05,walking
68.1,walking
68.15,walking
68.2,walking
68.25,walking
68.3,walking
68.35,na
68.4,na
68.45,na
68.5,na
68.55,na
68.6,na
68.65,na
68.7,na
68.75,na
68.8,na
68.85,na
68.9,na
68.95,na
69.0,na
69.05,walking
69.1,walking
69.15,walking
69.2,walking
69.25,walking
69.3,walking
69.35,walking
69.4,walking
69.45,na
69.5,na
69.55,na
69.6,na
69.65,na
69.7,standing
69.75,standing
69.8,standing
69.85,standing
69.9,standing
69.95,standing
70.0,standing
70.05,standing
70.1,standing
70.15,standing
70.2,standing
70.25,standing
70.3,standing
70.35,na
70.4,na
70.45,na
70.5,walking
70.55,walking
70.6,walking
70.65,na
70.7,na
70.75,na
70.8,na
70.85,na
70.9,na
70.95,rearing
71.0,rearing
71.05,rearing
71.1,rearing
71.15,na
71.2,na
71.25,na
71.3,na
71.35,na
71.4,na
71.45,na
71.5,walking
71.55,walking
71.6,walking
71.65,walking
71.7,walking
71.75,walking
71.8,walking
71.85,walking
71.9,walking
71.95,walking
72.0,walking
72.05,walking
72.1,walking
72.15,walking
72.2,walking
72.25,walking
72.3,walking
72.35,walking
72.4,walking
72.45,walking
72.5,walking
72.55,na
72.6,na
72.65,na
72.7,na
72.75,na
72.8,na
72.85,na
72.9,walking
72.95,na
73.0,na
73.05,na
73.1,na
73.15,na
73.2,na
73.25,na
73.3,na
73.35,na
73.4,na
73.45,na
73.5,rearing
73.55,rearing
73.6,rearing
73.65,rearing
73.7,rearing
73.75,rearing
73.8,rearing
73.85,rearing
73.9,rearing
73.95,rearing
74.0,rearing
74.05,rearing
74.1,rearing
74.15,rearing
74.2,rearing
74.25,rearing
74.3,rearing
74.35,rearing
74.4,rearing
74.45,rearing
74.5,rearing
74.55,rearing
74.6,rearing
74.65,rearing
74.7,rearing
74.75,rearing
74.8,rearing
74.85,rearing
74.9,rearing
74.95,rearing
75.0,rearing
75.05,rearing
75.1,rearing
75.15,rearing
75.2,rearing
75.25,rearing
75.3,rearing
75.35,rearing
75.4,rearing
75.45,rearing
75.5,rearing
75.55,rearing
75.6,rearing
75.65,rearing
75.7,rearing
75.75,rearing
75.8,rearing
75.85,rearing
75.9,rearing
75.95,rearing
76.0,rearing
76.05,rearing
76.1,rearing
76.15,na
76.2,na
76.25,na
76.3,na
76.35,na
76.4,walking
76.45,walking
76.5,walking
76.55,walking
76.6,na
76.65,na
76.7,na
76.75,rearing
76.8,rearing
76.85,rearing
76.9,rearing
76.95,rearing
77.0,rearing
77.05,rearing
77.1,rearing
77.15,rearing
77.2,rearing
77.25,rearing
77.3,rearing
77.35,rearing
77.4,rearing
77.45,rearing
77.5,rearing
77.55,rearing
77.6,rearing
77.65,rearing
77.7,rearing
77.75,rearing
77.8,rearing
77.85,rearing
77.9,rearing
77.95,rearing
78.0,rearing
78.05,rearing
78.1,na
78.15,na
78.2,na
78.25,na
78.3,na
78.35,na
78.4,na
78.45,na
78.5,walking
78.55,walking
78.6,walking
78.65,walking
78.7,walking
78.75,walking
78.8,na
78.85,na
78.9,na
78.95,rearing
79.0,rearing
79.05,rearing
79.1,rearing
79.15,rearing
79.2,rearing
79.25,rearing
79.3,rearing
79.35,rearing
79.4,rearing
79.45,walking
79.5,walking
79.55,walking
79.6,walking
79.65,walking
79.7,walking
79.75,walking
79.8,walking
79.85,na
79.9,na
79.95,na
80.0,na
80.05,na
80.1,na
80.15,na
80.2,na
80.25,rearing
80.3,rearing
80.35,rearing
80.4,rearing
80.45,rearing
80.5,rearing
80.55,rearing
80.6,rearing
80.65,rearing
80.7,rearing
80.75,rearing
80.8,rearing
80.85,rearing
80.9,rearing
80.95,rearing
81.0,rearing
81.05,rearing
81.1,rearing
81.15,rearing
81.2,rearing
81.25,rearing
81.3,rearing
81.35,rearing
81.4,na
81.45,na
81.5,na
81.55,na
81.6,na
81.65,na
81.7,na
81.75,na
81.8,na
81.85,rearing
81.9,rearing
81.95,rearing
82.0,rearing
82.05,rearing
82.1,rearing
82.15,na
82.2,walking
82.25,walking
82.3,walking
82.35,walking
82.4,walking
82.45,walking
82.5,walking
82.55,walking
82.6,walking
82.65,walking
82.7,walking
82.75,walking
82.8,walking
82.85,na
82.9,na
82.95,na
83.0,na
83.05,na
83.1,na
83.15,na
83.2,na
83.25,na
83.3,na
83.35,na
83.4,na
83.45,na
83.5,na
83.55,na
83.6,na
83.65,na
83.7,na
83.75,na
83.8,na
83.85,na
83.9,na
83.95,walking
84.0,walking
84.05,walking
84.1,walking
84.15,walking
84.2,walking
84.25,walking
84.3,walking
84.35,walking
84.4,walking
84.45,walking
84.5,walking
84.55,walking
84.6,walking
84.65,walking
84.7,walking
84.75,walking
84.8,walking
84.85,walking
84.9,walking
84.95,walking
85.0,na
85.05,na
85.1,na
85.15,na
85.2,na
85.25,na
85.3,na
85.35,na
85.4,standing
85.45,standing
85.5,standing
85.55,standing
85.6,standing
85.65,standing
85.7,standing
85.75,standing
85.8,standing
85.85,standing
85.9,standing
85.95,standing
86.0,standing
86.05,standing
86.1,standing
86.15,standing
86.2,standing
86.25,standing
86.3,standing
86.35,standing
86.4,standing
86.45,standing
86.5,standing
86.55,standing
86.6,standing
86.65,standing
86.7,standing
86.75,standing
86.8,standing
86.85,standing
86.9,na
86.95,na
87.0,na
87.05,na
87.1,na
87.15,na
87.2,na
87.25,na
87.3,na
87.35,rearing
87.4,rearing
87.45,rearing
87.5,rearing
87.55,rearing
87.6,rearing
87.65,rearing
87.7,rearing
87.75,rearing
87.8,rearing
87.85,rearing
87.9,rearing
87.95,rearing
88.0,rearing
88.05,rearing
88.1,rearing
88.15,rearing
88.2,rearing
88.25,rearing
88.3,rearing
88.35,rearing
88.4,rearing
88.45,rearing
88.5,rearing
88.55,rearing
88.6,rearing
88.65,rearing
88.7,rearing
88.75,rearing
88.8,rearing
88.85,rearing
88.9,rearing
88.95,rearing
89.0,rearing
89.05,rearing
89.1,rearing
89.15,rearing
89.2,rearing
89.25,rearing
89.3,rearing
89.35,rearing
89.4,rearing
89.45,rearing
89.5,rearing
89.55,rearing
89.6,rearing
89.65,rearing
89.7,rearing
89.75,rearing
89.8,rearing
89.85,rearing
89.9,rearing
89.95,rearing
90.0,rearing
90.05,rearing
90.1,rearing
90.15,rearing
90.2,rearing
90.25,na
90.3,na
90.35,walking
90.4,walking
90.45,walking
90.5,walking
90.55,walking
90.6,walking
90.65,walking
90.7,walking
90.75,walking
90.8,na
90.85,na
90.9,na
90.95,na
91.0,na
91.05,na
91.1,na
91.15,na
91.2,na
91.25,na
91.3,na
91.35,rearing
91.4,rearing
91.45,rearing
91.5,rearing
91.55,rearing
91.6,rearing
91.65,rearing
91.7,rearing
91.75,rearing
91.8,rearing
91.85,rearing
91.9,rearing
91.95,rearing
92.0,rearing
92.05,rearing
92.1,rearing
92.15,rearing
92.2,rearing
92.25,rearing
92.3,rearing
92.35,rearing
92.4,rearing
92.45,rearing
92.5,rearing
92.55,rearing
92.6,rearing
92.65,rearing
92.7,rearing
92.75,rearing
92.8,rearing
92.85,rearing
92.9,rearing
92.95,rearing
93.0,rearing
93.05,na
93.1,na
93.15,na
93.2,na
93.25,na
93.3,na
93.35,na
93.4,na
93.45,na
93.5,na
93.55,na
93.6,na
93.65,na
93.7,na
93.75,na
93.8,na
93.85,na
93.9,na
93.95,walking
94.0,walking
94.05,walking
94.1,walking
94.15,walking
94.2,walking
94.25,walking
94.3,walking
94.35,walking
94.4,walking
94.45,walking
94.5,walking
94.55,walking
94.6,na
94.65,na
94.7,na
94.75,na
94.8,na
94.85,na
94.9,na
94.95,na
95.0,na
95.05,na
95.1,na
95.15,na
95.2,na
95.25,na
95.3,na
95.35,na
95.4,na
95.45,na
95.5,na
95.55,na
95.6,walking
95.65,walking
95.7,walking
95.75,walking
95.8,na
95.85,na
95.9,na
95.95,na
96.0,na
96.05,na
96.1,na
96.15,rearing
96.2,rearing
96.25,na
96.3,na
96.35,na
96.4,na
96.45,na
96.5,na
96.55,na
96.6,na
96.65,na
96.7,na
96.75,na
96.8,na
96.85,na
96.9,na
96.95,na
97.0,na
97.05,na
97.1,walking
97.15,walking
97.2,walking
97.25,walking
97.3,walking
97.35,walking
97.4,walking
97.45,walking
97.5,na
97.55,rearing
97.6,rearing
97.65,rearing
97.7,rearing
97.75,rearing
97.8,rearing
97.85,rearing
97.9,rearing
97.95,rearing
98.0,rearing
98.05,rearing
98.1,rearing
98.15,rearing
98.2,rearing
98.25,rearing
98.3,rearing
98.35,rearing
98.4,rearing
98.45,rearing
98.5,rearing
98.55,rearing
98.6,rearing
98.65,rearing
98.7,rearing
98.75,rearing
98.8,rearing
98.85,rearing
98.9,na
98.95,na
99.0,na
99.05,na
99.1,na
99.15,walking
99.2,walking
99.25,walking
99.3,walking
99.35,walking
99.4,na
99.45,na
99.5,rearing
99.55,rearing
99.6,rearing
99.65,rearing
99.7,rearing
99.75,rearing
99.8,rearing
99.85,rearing
99.9,rearing
99.95,rearing
100.0,rearing
100.05,rearing
