,0
27.2,na
27.25,na
27.3,na
27.35,na
27.4,na
27.45,na
27.5,na
27.55,na
27.6,na
27.65,na
27.7,na
27.75,na
27.8,walking
27.85,walking
27.9,walking
27.95,walking
28.0,walking
28.05,walking
28.1,walking
28.15,walking
28.2,walking
28.25,walking
28.3,na
28.35,na
28.4,na
28.45,na
28.5,na
28.55,na
28.6,na
28.65,na
28.7,rearing
28.75,rearing
28.8,rearing
28.85,rearing
28.9,rearing
28.95,rearing
29.0,rearing
29.05,rearing
29.1,rearing
29.15,rearing
29.2,rearing
29.25,rearing
29.3,rearing
29.35,rearing
29.4,rearing
29.45,rearing
29.5,rearing
29.55,na
29.6,na
29.65,na
29.7,na
29.75,na
29.8,na
29.85,na
29.9,na
29.95,na
30.0,na
30.05,na
30.1,na
30.15,na
30.2,na
30.25,na
30.3,na
30.35,na
30.4,na
30.45,na
30.5,na
30.55,na
30.6,na
30.65,na
30.7,na
30.75,na
30.8,walking
30.85,walking
30.9,walking
30.95,walking
31.0,walking
31.05,walking
31.1,walking
31.15,walking
31.2,walking
31.25,walking
31.3,walking
31.35,walking
31.4,walking
31.45,walking
31.5,walking
31.55,na
31.6,na
31.65,na
31.7,na
31.75,na
31.8,na
31.85,na
31.9,na
31.95,na
32.0,na
32.05,na
32.1,na
32.15,na
32.2,na
32.25,na
32.3,na
32.35,na
32.4,na
32.45,na
32.5,na
32.55,na
32.6,na
32.65,na
32.7,na
32.75,na
32.8,na
32.85,na
32.9,na
32.95,na
33.0,na
33.05,na
33.1,na
33.15,na
33.2,na
33.25,na
33.3,na
33.35,na
33.4,na
33.45,na
33.5,na
33.55,na
33.6,na
33.65,na
33.7,na
33.75,na
33.8,na
33.85,na
33.9,walking
33.95,walking
34.0,walking
34.05,walking
34.1,walking
34.15,walking
34.2,walking
34.25,walking
34.3,walking
34.35,walking
34.4,walking
34.45,walking
34.5,na
34.55,na
34.6,na
34.65,na
34.7,na
34.75,na
34.8,na
34.85,na
34.9,na
34.95,na
35.0,na
35.05,na
35.1,na
35.15,na
35.2,walking
35.25,walking
35.3,walking
35.35,walking
35.4,walking
35.45,walking
35.5,na
35.55,na
35.6,na
35.65,na
35.7,na
35.75,na
35.8,na
35.85,na
35.9,na
35.95,na
36.0,na
36.05,na
36.1,rearing
36.15,rearing
36.2,rearing
36.25,rearing
36.3,rearing
36.35,rearing
36.4,rearing
36.45,rearing
36.5,rearing
36.55,rearing
36.6,rearing
36.65,rearing
36.7,rearing
36.75,rearing
36.8,rearing
36.85,rearing
36.9,rearing
36.95,rearing
37.0,rearing
37.05,rearing
37.1,rearing
37.15,rearing
37.2,rearing
37.25,rearing
37.3,rearing
37.35,rearing
37.4,rearing
37.45,rearing
37.5,rearing
37.55,rearing
37.6,rearing
37.65,rearing
37.7,rearing
37.75,rearing
37.8,rearing
37.85,rearing
37.9,rearing
37.95,rearing
38.0,rearing
38.05,rearing
38.1,rearing
38.15,rearing
38.2,rearing
38.25,na
38.3,na
38.35,na
38.4,na
38.45,walking
38.5,walking
38.55,walking
38.6,walking
38.65,walking
38.7,walking
38.75,walking
38.8,walking
38.85,walking
38.9,walking
38.95,walking
39.0,walking
39.05,walking
39.1,walking
39.15,walking
39.2,walking
39.25,na
39.3,na
39.35,na
39.4,standing
39.45,standing
39.5,standing
39.55,standing
39.6,standing
39.65,standing
39.7,standing
39.75,standing
39.8,standing
39.85,standing
39.9,standing
39.95,standing
40.0,standing
40.05,standing
40.1,standing
40.15,standing
40.2,standing
40.25,standing
40.3,standing
40.35,standing
40.4,standing
40.45,standing
40.5,standing
40.55,standing
40.6,standing
40.65,standing
40.7,standing
40.75,standing
40.8,na
40.85,na
40.9,na
40.95,na
41.0,na
41.05,walking
41.1,walking
41.15,walking
41.2,walking
41.25,na
41.3,na
41.35,na
41.4,na
41.45,na
41.5,na
41.55,na
41.6,na
41.65,na
41.7,na
41.75,na
41.8,na
41.85,na
41.9,na
41.95,na
42.0,na
42.05,na
42.1,na
42.15,na
42.2,na
42.25,na
42.3,na
42.35,na
42.4,na
42.45,na
42.5,na
42.55,na
42.6,na
42.65,na
42.7,rearing
42.75,rearing
42.8,rearing
42.85,rearing
42.9,rearing
42.95,rearing
43.0,rearing
43.05,rearing
43.1,rearing
43.15,rearing
43.2,rearing
43.25,rearing
43.3,rearing
43.35,rearing
43.4,rearing
43.45,rearing
43.5,rearing
43.55,rearing
43.6,rearing
43.65,rearing
43.7,rearing
43.75,rearing
43.8,rearing
43.85,rearing
43.9,rearing
43.95,rearing
44.0,rearing
44.05,na
44.1,na
44.15,na
44.2,na
44.25,na
44.3,na
44.35,na
44.4,na
44.45,na
44.5,na
44.55,standing
44.6,standing
44.65,standing
44.7,standing
44.75,standing
44.8,standing
44.85,standing
44.9,standing
44.95,standing
45.0,standing
45.05,standing
45.1,standing
45.15,na
45.2,na
45.25,na
45.3,na
45.35,na
45.4,na
45.45,na
45.5,na
45.55,na
45.6,na
45.65,na
45.7,na
45.75,na
45.8,na
45.85,na
45.9,na
45.95,na
46.0,na
46.05,na
46.1,na
46.15,na
46.2,na
46.25,na
46.3,na
46.35,na
46.4,walking
46.45,walking
46.5,walking
46.55,walking
46.6,walking
46.65,walking
46.7,walking
46.75,walking
46.8,walking
46.85,walking
46.9,walking
46.95,walking
47.0,walking
47.05,walking
47.1,walking
47.15,walking
47.2,walking
47.25,walking
47.3,walking
47.35,walking
47.4,walking
47.45,walking
47.5,walking
47.55,walking
47.6,walking
47.65,walking
47.7,walking
47.75,walking
47.8,walking
47.85,walking
47.9,walking
47.95,walking
48.0,walking
48.05,walking
48.1,walking
48.15,walking
48.2,walking
48.25,walking
48.3,walking
48.35,walking
48.4,walking
48.45,walking
48.5,walking
48.55,walking
48.6,walking
48.65,walking
48.7,walking
48.75,walking
48.8,walking
48.85,na
48.9,na
48.95,na
49.0,na
49.05,na
49.1,na
49.15,na
49.2,na
49.25,na
49.3,na
49.35,na
49.4,na
49.45,na
49.5,na
49.55,na
49.6,na
49.65,walking
49.7,walking
49.75,walking
49.8,walking
49.85,walking
49.9,walking
49.95,walking
50.0,walking
50.05,walking
50.1,walking
50.15,walking
50.2,walking
50.25,walking
50.3,walking
50.35,walking
50.4,walking
50.45,na
50.5,na
50.55,na
50.6,na
50.65,na
50.7,na
50.75,rearing
50.8,rearing
50.85,rearing
50.9,rearing
50.95,rearing
51.0,rearing
51.05,rearing
51.1,rearing
51.15,rearing
51.2,rearing
51.25,rearing
51.3,rearing
51.35,rearing
51.4,rearing
51.45,rearing
51.5,rearing
51.55,rearing
51.6,rearing
51.65,rearing
51.7,rearing
51.75,rearing
51.8,rearing
51.85,rearing
51.9,rearing
51.95,rearing
52.0,rearing
52.05,rearing
52.1,rearing
52.15,rearing
52.2,rearing
52.25,rearing
52.3,rearing
52.35,rearing
52.4,rearing
52.45,rearing
52.5,rearing
52.55,rearing
52.6,rearing
52.65,rearing
52.7,rearing
52.75,rearing
52.8,rearing
52.85,rearing
52.9,rearing
52.95,na
53.0,na
53.05,na
53.1,na
53.15,na
53.2,na
53.25,na
53.3,na
53.35,na
53.4,na
53.45,na
53.5,na
53.55,na
53.6,na
53.65,na
53.7,na
53.75,na
53.8,na
53.85,na
53.9,na
53.95,na
54.0,na
54.05,na
54.1,walking
54.15,walking
54.2,walking
54.25,walking
54.3,walking
54.35,walking
54.4,na
54.45,na
54.5,na
54.55,na
54.6,na
54.65,na
54.7,na
54.75,na
54.8,na
54.85,na
54.9,na
54.95,na
55.0,na
55.05,na
55.1,na
55.15,na
55.2,na
55.25,na
55.3,na
55.35,na
55.4,walking
55.45,walking
55.5,walking
55.55,walking
55.6,walking
55.65,walking
55.7,walking
55.75,walking
55.8,walking
55.85,walking
55.9,na
55.95,na
56.0,na
56.05,na
56.1,na
56.15,na
56.2,na
56.25,na
56.3,walking
56.35,walking
56.4,walking
56.45,walking
56.5,walking
56.55,walking
56.6,walking
56.65,walking
56.7,walking
56.75,walking
56.8,walking
56.85,walking
56.9,walking
56.95,na
57.0,na
57.05,na
57.1,na
57.15,na
57.2,na
57.25,na
57.3,na
57.35,na
57.4,na
57.45,na
57.5,na
57.55,na
57.6,na
57.65,na
57.7,na
57.75,na
57.8,na
57.85,na
57.9,na
57.95,na
58.0,na
58.05,na
58.1,na
58.15,na
58.2,na
58.25,na
58.3,na
58.35,na
58.4,na
58.45,na
58.5,na
58.55,na
58.6,na
58.65,na
58.7,walking
58.75,walking
58.8,walking
58.85,walking
58.9,walking
58.95,na
59.0,na
59.05,standing
59.1,standing
59.15,standing
59.2,standing
59.25,standing
59.3,standing
59.35,standing
59.4,standing
59.45,standing
59.5,standing
59.55,standing
59.6,standing
59.65,standing
59.7,na
59.75,na
59.8,na
59.85,na
59.9,rearing
59.95,rearing
60.0,rearing
60.05,rearing
60.1,rearing
60.15,rearing
60.2,rearing
60.25,rearing
60.3,rearing
60.35,rearing
60.4,rearing
60.45,rearing
60.5,rearing
60.55,rearing
60.6,rearing
60.65,rearing
60.7,rearing
60.75,rearing
60.8,rearing
60.85,rearing
60.9,rearing
60.95,rearing
61.0,rearing
61.05,rearing
61.1,rearing
61.15,rearing
61.2,rearing
61.25,rearing
61.3,rearing
61.35,rearing
61.4,rearing
61.45,rearing
61.5,rearing
61.55,rearing
61.6,rearing
61.65,rearing
61.7,rearing
61.75,rearing
61.8,na
61.85,na
61.9,na
61.95,na
62.0,na
62.05,na
62.1,na
62.15,na
62.2,na
62.25,na
62.3,na
62.35,na
62.4,na
62.45,na
62.5,na
62.55,na
62.6,na
62.65,na
62.7,na
62.75,na
62.8,na
62.85,na
62.9,walking
62.95,walking
63.0,walking
63.05,walking
63.1,walking
63.15,walking
63.2,walking
63.25,walking
63.3,walking
63.35,na
63.4,na
63.45,na
63.5,na
63.55,na
63.6,na
63.65,na
63.7,rearing
63.75,rearing
63.8,rearing
63.85,rearing
63.9,rearing
63.95,rearing
64.0,rearing
64.05,rearing
64.1,rearing
64.15,rearing
64.2,rearing
64.25,rearing
64.3,rearing
64.35,rearing
64.4,rearing
64.45,rearing
64.5,rearing
64.55,rearing
64.6,rearing
64.65,rearing
64.7,rearing
64.75,rearing
64.8,rearing
64.85,rearing
64.9,rearing
64.95,rearing
65.0,rearing
65.05,rearing
65.1,na
65.15,na
65.2,na
65.25,na
65.3,na
65.35,na
65.4,na
65.45,na
65.5,walking
65.55,walking
65.6,walking
65.65,walking
65.7,walking
65.75,walking
65.8,walking
65.85,walking
65.9,walking
65.95,walking
66.0,walking
66.05,walking
66.1,walking
66.15,walking
66.2,walking
66.25,walking
66.3,walking
66.35,walking
66.4,walking
66.45,walking
66.5,walking
66.55,na
66.6,na
66.65,na
66.7,na
66.75,na
66.8,na
66.85,na
66.9,na
66.95,na
67.0,na
67.05,na
67.1,na
67.15,na
67.2,na
67.25,na
67.3,na
67.35,na
67.4,walking
67.45,walking
67.5,walking
67.55,walking
67.6,walking
67.65,walking
67.7,na
67.75,na
67.8,na
67.85,na
67.9,na
67.95,na
68.0,na
68.05,na
68.1,na
68.15,na
68.2,standing
68.25,standing
68.3,standing
68.35,standing
68.4,standing
68.45,standing
68.5,na
68.55,na
68.6,na
68.65,na
68.7,rearing
68.75,rearing
68.8,rearing
68.85,rearing
68.9,rearing
68.95,rearing
69.0,rearing
69.05,rearing
69.1,rearing
69.15,rearing
69.2,rearing
69.25,rearing
69.3,rearing
69.35,rearing
69.4,rearing
69.45,rearing
69.5,rearing
69.55,rearing
69.6,rearing
69.65,rearing
69.7,rearing
69.75,rearing
69.8,rearing
69.85,rearing
69.9,rearing
69.95,rearing
70.0,rearing
70.05,rearing
70.1,rearing
70.15,rearing
70.2,rearing
70.25,rearing
70.3,rearing
70.35,rearing
70.4,rearing
70.45,rearing
70.5,rearing
70.55,rearing
70.6,rearing
70.65,na
70.7,na
70.75,na
70.8,na
70.85,na
70.9,na
70.95,na
71.0,na
71.05,na
71.1,na
71.15,na
71.2,na
71.25,na
71.3,standing
71.35,standing
71.4,standing
71.45,na
71.5,na
71.55,na
71.6,na
71.65,na
71.7,na
71.75,na
71.8,walking
71.85,walking
71.9,walking
71.95,walking
72.0,walking
72.05,walking
72.1,walking
72.15,walking
72.2,walking
72.25,walking
72.3,walking
72.35,walking
72.4,na
72.45,na
72.5,rearing
72.55,rearing
72.6,rearing
72.65,rearing
72.7,rearing
72.75,rearing
72.8,rearing
72.85,rearing
72.9,rearing
72.95,rearing
73.0,rearing
73.05,rearing
73.1,rearing
73.15,rearing
73.2,rearing
73.25,rearing
73.3,rearing
73.35,rearing
73.4,rearing
73.45,rearing
73.5,rearing
73.55,rearing
73.6,rearing
73.65,rearing
73.7,rearing
73.75,rearing
73.8,rearing
73.85,rearing
73.9,rearing
73.95,rearing
74.0,rearing
74.05,rearing
74.1,rearing
74.15,na
74.2,na
74.25,na
74.3,na
74.35,na
74.4,na
74.45,na
74.5,na
74.55,na
74.6,rearing
74.65,rearing
74.7,rearing
74.75,rearing
74.8,rearing
74.85,na
74.9,na
74.95,na
75.0,na
75.05,na
75.1,na
75.15,na
75.2,standing
75.25,standing
75.3,standing
75.35,standing
75.4,standing
75.45,na
75.5,walking
75.55,walking
75.6,walking
75.65,walking
75.7,walking
75.75,walking
75.8,walking
75.85,walking
75.9,walking
75.95,walking
76.0,walking
76.05,walking
76.1,walking
76.15,walking
76.2,walking
76.25,walking
76.3,walking
76.35,walking
76.4,walking
76.45,walking
76.5,walking
76.55,walking
76.6,walking
76.65,na
76.7,na
76.75,standing
76.8,standing
76.85,standing
76.9,standing
76.95,standing
77.0,standing
77.05,standing
77.1,standing
77.15,standing
77.2,standing
77.25,standing
77.3,standing
77.35,standing
77.4,na
77.45,na
77.5,na
77.55,walking
77.6,walking
77.65,walking
77.7,walking
77.75,walking
77.8,walking
77.85,walking
77.9,walking
77.95,na
78.0,na
78.05,na
78.1,na
78.15,na
78.2,na
78.25,na
78.3,na
78.35,na
78.4,na
78.45,na
78.5,na
78.55,na
78.6,walking
78.65,walking
78.7,walking
78.75,walking
78.8,walking
78.85,na
78.9,na
78.95,na
79.0,na
79.05,na
79.1,na
79.15,na
79.2,rearing
79.25,rearing
79.3,rearing
79.35,rearing
79.4,rearing
79.45,rearing
79.5,rearing
79.55,rearing
79.6,rearing
79.65,rearing
79.7,rearing
79.75,rearing
79.8,rearing
79.85,rearing
79.9,rearing
79.95,rearing
80.0,rearing
80.05,rearing
80.1,rearing
80.15,rearing
80.2,rearing
80.25,rearing
80.3,rearing
80.35,rearing
80.4,rearing
80.45,rearing
80.5,rearing
80.55,rearing
80.6,rearing
80.65,rearing
80.7,rearing
80.75,rearing
80.8,rearing
80.85,rearing
80.9,rearing
80.95,rearing
81.0,rearing
81.05,rearing
81.1,rearing
81.15,rearing
81.2,rearing
81.25,na
81.3,na
81.35,na
81.4,na
81.45,na
81.5,na
81.55,na
81.6,na
81.65,na
81.7,na
81.75,na
81.8,na
81.85,na
81.9,na
81.95,na
82.0,na
82.05,na
82.1,na
82.15,na
82.2,na
82.25,na
82.3,na
82.35,na
82.4,na
82.45,na
82.5,na
82.55,na
82.6,rearing
82.65,rearing
82.7,rearing
82.75,rearing
82.8,rearing
82.85,rearing
82.9,rearing
82.95,rearing
83.0,rearing
83.05,rearing
83.1,rearing
83.15,rearing
83.2,rearing
83.25,rearing
83.3,rearing
83.35,rearing
83.4,rearing
83.45,rearing
83.5,rearing
83.55,na
83.6,na
83.65,na
83.7,na
83.75,na
83.8,na
83.85,na
83.9,na
83.95,na
84.0,na
84.05,na
84.1,na
84.15,na
84.2,na
84.25,na
84.3,na
84.35,na
84.4,na
84.45,walking
84.5,walking
84.55,walking
84.6,walking
84.65,walking
84.7,walking
84.75,walking
84.8,walking
84.85,na
84.9,na
84.95,na
85.0,na
85.05,na
85.1,na
85.15,na
85.2,na
85.25,na
85.3,na
85.35,na
85.4,na
85.45,na
85.5,na
85.55,na
85.6,na
85.65,walking
85.7,walking
85.75,walking
85.8,walking
85.85,walking
85.9,walking
85.95,walking
86.0,walking
86.05,na
86.1,na
86.15,na
86.2,na
86.25,na
86.3,na
86.35,na
86.4,na
86.45,na
86.5,na
86.55,na
86.6,na
86.65,na
86.7,na
86.75,na
86.8,na
86.85,na
86.9,na
86.95,na
87.0,na
87.05,na
87.1,na
87.15,na
87.2,na
87.25,na
87.3,na
87.35,na
87.4,na
87.45,na
87.5,rearing
87.55,rearing
87.6,rearing
87.65,rearing
87.7,rearing
87.75,rearing
87.8,rearing
87.85,rearing
87.9,rearing
87.95,rearing
88.0,rearing
88.05,rearing
88.1,na
88.15,na
88.2,na
88.25,na
88.3,na
88.35,na
88.4,na
88.45,standing
88.5,standing
88.55,standing
88.6,standing
88.65,standing
88.7,standing
88.75,standing
88.8,standing
88.85,standing
88.9,standing
88.95,standing
89.0,standing
89.05,standing
89.1,standing
89.15,standing
89.2,standing
89.25,standing
89.3,standing
89.35,standing
89.4,standing
89.45,standing
89.5,standing
89.55,standing
89.6,standing
89.65,standing
89.7,standing
89.75,na
89.8,na
89.85,na
89.9,na
89.95,na
90.0,na
90.05,walking
90.1,walking
90.15,walking
90.2,walking
90.25,walking
90.3,walking
90.35,walking
90.4,grooming
90.45,grooming
90.5,grooming
90.55,grooming
90.6,grooming
90.65,grooming
90.7,grooming
90.75,grooming
90.8,grooming
90.85,grooming
90.9,grooming
90.95,grooming
91.0,grooming
91.05,grooming
91.1,grooming
91.15,grooming
91.2,na
91.25,na
91.3,na
91.35,na
91.4,na
91.45,na
91.5,na
91.55,na
91.6,na
91.65,na
91.7,na
91.75,na
91.8,na
91.85,na
91.9,na
91.95,na
92.0,standing
92.05,standing
92.1,standing
92.15,standing
92.2,standing
92.25,standing
92.3,standing
92.35,standing
92.4,standing
92.45,standing
92.5,standing
92.55,standing
92.6,standing
92.65,standing
92.7,standing
92.75,standing
92.8,standing
92.85,standing
92.9,standing
92.95,standing
93.0,standing
93.05,standing
93.1,standing
93.15,standing
93.2,standing
93.25,standing
93.3,standing
93.35,standing
93.4,standing
93.45,standing
93.5,standing
93.55,standing
93.6,standing
93.65,standing
93.7,standing
93.75,standing
93.8,standing
93.85,standing
93.9,standing
93.95,standing
94.0,na
94.05,na
94.1,na
94.15,na
94.2,na
94.25,na
94.3,na
94.35,na
94.4,na
94.45,na
94.5,na
94.55,na
94.6,na
94.65,na
94.7,na
94.75,na
94.8,na
94.85,na
94.9,na
94.95,na
95.0,na
95.05,na
95.1,na
95.15,na
95.2,na
95.25,na
95.3,na
95.35,na
95.4,na
95.45,na
95.5,na
95.55,na
95.6,na
95.65,na
95.7,na
95.75,na
95.8,na
95.85,na
95.9,walking
95.95,walking
96.0,walking
96.05,walking
96.1,walking
96.15,walking
96.2,walking
96.25,na
96.3,na
96.35,na
96.4,na
96.45,na
96.5,na
96.55,na
96.6,na
96.65,na
96.7,na
96.75,na
96.8,na
96.85,na
96.9,na
96.95,na
97.0,na
97.05,na
97.1,na
97.15,na
97.2,na
97.25,na
97.3,na
97.35,walking
97.4,walking
97.45,walking
97.5,walking
97.55,walking
97.6,walking
97.65,walking
97.7,na
97.75,na
97.8,na
97.85,na
97.9,na
97.95,na
98.0,na
98.05,na
98.1,na
98.15,na
98.2,na
98.25,na
98.3,na
98.35,na
98.4,walking
98.45,walking
98.5,walking
98.55,walking
98.6,walking
98.65,walking
98.7,walking
98.75,walking
98.8,walking
98.85,walking
98.9,walking
98.95,na
99.0,na
99.05,na
99.1,na
99.15,na
99.2,na
99.25,na
99.3,na
99.35,na
99.4,na
99.45,na
99.5,na
99.55,na
99.6,na
99.65,na
99.7,na
99.75,standing
99.8,standing
99.85,standing
99.9,standing
99.95,standing
100.0,standing
100.05,standing
100.1,standing
100.15,standing
100.2,standing
100.25,standing
100.3,standing
100.35,standing
100.4,standing
100.45,standing
100.5,standing
100.55,standing
100.6,standing
100.65,standing
100.7,standing
100.75,standing
100.8,standing
100.85,standing
100.9,standing
100.95,standing
101.0,standing
101.05,standing
101.1,standing
101.15,standing
101.2,standing
101.25,standing
101.3,na
101.35,rearing
101.4,rearing
101.45,rearing
101.5,rearing
101.55,rearing
101.6,rearing
101.65,rearing
101.7,rearing
101.75,rearing
101.8,rearing
101.85,rearing
101.9,rearing
101.95,rearing
102.0,rearing
102.05,rearing
102.1,rearing
102.15,rearing
102.2,rearing
102.25,rearing
